correct,stem,rule,child,age
1,MAKE,made/had -d,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,EAT,EY -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,COME,EY -@,kuczaj_Abe,39.0
1,FALL,EH -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,THROW,UW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,TELL,OW -d,kuczaj_Abe,39.0
0,CHOOSE,OW -@,kuczaj_Abe,39.0
1,MAKE,made/had -d,kuczaj_Abe,39.0
1,MAKE,made/had -d,kuczaj_Abe,39.0
1,FORGET,AA -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,GO,went suppletion,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,THINK,aught -t,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,EAT,EY -@,kuczaj_Abe,39.0
1,HEAR,ER -d,kuczaj_Abe,39.0
0,CATCH,aught -t,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,GO,went suppletion,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,HEAR,ER -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
0,EAT,EY -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,COME,EY -@,kuczaj_Abe,39.0
0,GO,went suppletion,kuczaj_Abe,39.0
1,LEAVE,shortening -t,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,SHUT,no change -@,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,BREAK,OW -@,kuczaj_Abe,39.0
1,BREAK,OW -@,kuczaj_Abe,39.0
1,THINK,aught -t,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,THINK,aught -t,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,GO,went suppletion,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,SAY,EH -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
0,THROW,UW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
0,GO,went suppletion,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
0,COME,EY -@,kuczaj_Abe,39.0
0,COME,EY -@,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,GO,went suppletion,kuczaj_Abe,39.0
1,FALL,EH -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,MAKE,made/had -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
0,TAKE,UW -@,kuczaj_Abe,39.0
0,TAKE,UW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FALL,EH -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
1,MAKE,made/had -d,kuczaj_Abe,39.0
1,LOSE,AO -t,kuczaj_Abe,39.0
0,COME,EY -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,39.0
1,BREAK,OW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,HURT,no change -@,kuczaj_Abe,39.0
1,HURT,no change -@,kuczaj_Abe,39.0
1,HURT,no change -@,kuczaj_Abe,39.0
1,MAKE,made/had -d,kuczaj_Abe,39.0
1,HAVE,made/had -d,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,THINK,aught -t,kuczaj_Abe,39.0
1,BREAK,OW -@,kuczaj_Abe,39.0
1,GET,AA -@,kuczaj_Abe,39.0
1,FIND,AW -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,CUT,no change -@,kuczaj_Abe,40.0
0,THROW,UW -@,kuczaj_Abe,40.0
0,SING,AH -@,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
0,COME,EY -@,kuczaj_Abe,40.0
1,TAKE,UW -@,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
1,TAKE,UW -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
0,THROW,UW -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,MAKE,made/had -d,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,FIND,AW -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,FORGET,AA -@,kuczaj_Abe,40.0
1,FORGET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,HIT,no change -@,kuczaj_Abe,40.0
0,BRING,aught -t,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
1,FEEL,shortening -t,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,FIND,AW -@,kuczaj_Abe,40.0
1,FIND,AW -@,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,BUY,aught -t,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,TELL,OW -d,kuczaj_Abe,40.0
1,COME,EY -@,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
0,THROW,UW -@,kuczaj_Abe,40.0
1,FORGET,AA -@,kuczaj_Abe,40.0
1,FORGET,AA -@,kuczaj_Abe,40.0
0,TELL,OW -d,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
1,EAT,EY -@,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
1,EAT,EY -@,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,FIND,AW -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,COME,EY -@,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,TAKE,UW -@,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
0,EAT,EY -@,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,FIND,AW -@,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,DRIVE,OW -@,kuczaj_Abe,40.0
0,TAKE,UW -@,kuczaj_Abe,40.0
0,COME,EY -@,kuczaj_Abe,40.0
1,HIT,no change -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,BLOW,UW -@,kuczaj_Abe,40.0
0,COME,EY -@,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,FALL,EH -@,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,TELL,OW -d,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
0,THROW,UW -@,kuczaj_Abe,40.0
0,READ,shortening -@,kuczaj_Abe,40.0
0,READ,shortening -@,kuczaj_Abe,40.0
1,FALL,EH -@,kuczaj_Abe,40.0
1,HIT,no change -@,kuczaj_Abe,40.0
1,COME,EY -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,EAT,EY -@,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,THINK,aught -t,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
0,PUT,no change -@,kuczaj_Abe,40.0
0,GO,went suppletion,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,TELL,OW -d,kuczaj_Abe,40.0
0,CUT,no change -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,CUT,no change -@,kuczaj_Abe,40.0
1,HAVE,made/had -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,HIT,no change -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,HIT,no change -@,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
1,GO,went suppletion,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,SAY,EH -d,kuczaj_Abe,40.0
1,HIT,no change -@,kuczaj_Abe,40.0
1,TELL,OW -d,kuczaj_Abe,40.0
0,CHOOSE,OW -@,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
1,MAKE,made/had -d,kuczaj_Abe,40.0
1,GET,AA -@,kuczaj_Abe,40.0
0,COME,EY -@,kuczaj_Abe,40.0
0,EAT,EY -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,HAVE,made/had -d,kuczaj_Abe,41.0
1,TELL,OW -d,kuczaj_Abe,41.0
1,MAKE,made/had -d,kuczaj_Abe,41.0
1,STEAL,OW -@,kuczaj_Abe,41.0
1,STEAL,OW -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
0,GO,went suppletion,kuczaj_Abe,41.0
0,CUT,no change -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,HAVE,made/had -d,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,THINK,aught -t,kuczaj_Abe,41.0
1,TAKE,UW -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,HAVE,made/had -d,kuczaj_Abe,41.0
1,HURT,no change -@,kuczaj_Abe,41.0
1,FALL,EH -@,kuczaj_Abe,41.0
0,HURT,no change -@,kuczaj_Abe,41.0
1,TELL,OW -d,kuczaj_Abe,41.0
1,GO,went suppletion,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,TELL,OW -d,kuczaj_Abe,41.0
1,BRING,aught -t,kuczaj_Abe,41.0
1,COME,EY -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,TAKE,UW -@,kuczaj_Abe,41.0
1,TAKE,UW -@,kuczaj_Abe,41.0
1,GIVE,EY -@,kuczaj_Abe,41.0
1,HAVE,made/had -d,kuczaj_Abe,41.0
1,HEAR,ER -d,kuczaj_Abe,41.0
1,EAT,EY -@,kuczaj_Abe,41.0
1,THROW,UW -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,TAKE,UW -@,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,HIT,no change -@,kuczaj_Abe,41.0
1,EAT,EY -@,kuczaj_Abe,41.0
1,EAT,EY -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,THINK,aught -t,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,HURT,no change -@,kuczaj_Abe,41.0
1,MAKE,made/had -d,kuczaj_Abe,41.0
1,TELL,OW -d,kuczaj_Abe,41.0
1,FALL,EH -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
0,GO,went suppletion,kuczaj_Abe,41.0
1,HAVE,made/had -d,kuczaj_Abe,41.0
1,GO,went suppletion,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,COME,EY -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,GO,went suppletion,kuczaj_Abe,41.0
0,COME,EY -@,kuczaj_Abe,41.0
0,COME,EY -@,kuczaj_Abe,41.0
1,THINK,aught -t,kuczaj_Abe,41.0
1,GET,AA -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,TELL,OW -d,kuczaj_Abe,41.0
1,SAY,EH -d,kuczaj_Abe,41.0
1,EAT,EY -@,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,41.0
1,BEND,no change -t,kuczaj_Abe,41.0
1,FIND,AW -@,kuczaj_Abe,42.0
1,MAKE,made/had -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,FALL,EH -@,kuczaj_Abe,42.0
0,BITE,shortening -@,kuczaj_Abe,42.0
1,HIT,no change -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,GO,went suppletion,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,GO,went suppletion,kuczaj_Abe,42.0
0,COME,EY -@,kuczaj_Abe,42.0
1,TELL,OW -d,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,TELL,OW -d,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,THINK,aught -t,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,FIND,AW -@,kuczaj_Abe,42.0
1,FIND,AW -@,kuczaj_Abe,42.0
1,FIND,AW -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,TELL,OW -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,FALL,EH -@,kuczaj_Abe,42.0
0,BEND,no change -t,kuczaj_Abe,42.0
0,GROW,UW -@,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,DIG,AH -@,kuczaj_Abe,42.0
1,GO,went suppletion,kuczaj_Abe,42.0
0,DRINK,AE -@,kuczaj_Abe,42.0
0,COME,EY -@,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
0,GO,went suppletion,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GO,went suppletion,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,MAKE,made/had -d,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,FALL,EH -@,kuczaj_Abe,42.0
1,FALL,EH -@,kuczaj_Abe,42.0
1,BREAK,OW -@,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,LOSE,AO -t,kuczaj_Abe,42.0
1,MAKE,made/had -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
0,MAKE,made/had -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
0,PUT,no change -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,COME,EY -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
0,THROW,UW -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,BRING,aught -t,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,FORGET,AA -@,kuczaj_Abe,42.0
1,FORGET,AA -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,EAT,EY -@,kuczaj_Abe,42.0
1,SAY,EH -d,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,GET,AA -@,kuczaj_Abe,42.0
1,THINK,aught -t,kuczaj_Abe,42.0
1,THINK,aught -t,kuczaj_Abe,42.0
0,HANG,AH -@,kuczaj_Abe,42.0
1,FALL,EH -@,kuczaj_Abe,42.0
1,HAVE,made/had -d,kuczaj_Abe,42.0
1,FIND,AW -@,kuczaj_Abe,42.0
1,TELL,OW -d,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,SAY,EH -d,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,SAY,EH -d,kuczaj_Abe,43.0
1,SAY,EH -d,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,THINK,aught -t,kuczaj_Abe,43.0
1,HEAR,ER -d,kuczaj_Abe,43.0
1,THINK,aught -t,kuczaj_Abe,43.0
1,COME,EY -@,kuczaj_Abe,43.0
1,THINK,aught -t,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,GO,went suppletion,kuczaj_Abe,43.0
1,EAT,EY -@,kuczaj_Abe,43.0
1,EAT,EY -@,kuczaj_Abe,43.0
1,DRINK,AE -@,kuczaj_Abe,43.0
1,HURT,no change -@,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,GO,went suppletion,kuczaj_Abe,43.0
1,GO,went suppletion,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,GO,went suppletion,kuczaj_Abe,43.0
1,SAY,EH -d,kuczaj_Abe,43.0
1,SAY,EH -d,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,CATCH,aught -t,kuczaj_Abe,43.0
1,CATCH,aught -t,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,FORGET,AA -@,kuczaj_Abe,43.0
1,GET,AA -@,kuczaj_Abe,43.0
1,FIND,AW -@,kuczaj_Abe,43.0
1,THINK,aught -t,kuczaj_Abe,43.0
1,HAVE,made/had -d,kuczaj_Abe,43.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,FORGET,AA -@,kuczaj_Abe,44.0
1,THINK,aught -t,kuczaj_Abe,44.0
1,THINK,aught -t,kuczaj_Abe,44.0
1,THINK,aught -t,kuczaj_Abe,44.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,THINK,aught -t,kuczaj_Abe,44.0
0,THROW,UW -@,kuczaj_Abe,44.0
1,LOSE,AO -t,kuczaj_Abe,44.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,LOSE,AO -t,kuczaj_Abe,44.0
1,WEAR,AO -@,kuczaj_Abe,44.0
0,COME,EY -@,kuczaj_Abe,44.0
1,HAVE,made/had -d,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,BREAK,OW -@,kuczaj_Abe,44.0
1,BREAK,OW -@,kuczaj_Abe,44.0
0,THROW,UW -@,kuczaj_Abe,44.0
0,COME,EY -@,kuczaj_Abe,44.0
1,TAKE,UW -@,kuczaj_Abe,44.0
1,SAY,EH -d,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
0,RIDE,OW -@,kuczaj_Abe,44.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,FORGET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,SLEEP,shortening -t,kuczaj_Abe,44.0
1,FORGET,AA -@,kuczaj_Abe,44.0
1,MAKE,made/had -d,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,FORGET,AA -@,kuczaj_Abe,44.0
0,EAT,EY -@,kuczaj_Abe,44.0
1,FORGET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
0,THROW,UW -@,kuczaj_Abe,44.0
1,SAY,EH -d,kuczaj_Abe,44.0
1,HAVE,made/had -d,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,HAVE,made/had -d,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GO,went suppletion,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,TAKE,UW -@,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
0,PUT,no change -@,kuczaj_Abe,44.0
1,BUY,aught -t,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,FORGET,AA -@,kuczaj_Abe,44.0
1,FIND,AW -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
1,GET,AA -@,kuczaj_Abe,44.0
