"Corpus","Utterance"
"newengland","see"
"newengland","and now what's he doin in the morning"
"newengland","what's he doin"
"newengland","yeah"
"newengland","see"
"newengland","look he's got his pajamas on"
"newengland","what's this right here that he's brushing his teeth at"
"newengland","what's this called"
"newengland","yeah"
"newengland","it says I brush my teeth when I get up"
"newengland","you do that too huh"
"newengland","yeah"
"newengland","what else is he washin"
"newengland","yeah"
"newengland","do you like to get your face washed"
"newengland","no huh"
"newengland","yeah you get mad"
"newengland","why do you get mad"
"newengland","another"
"newengland","you don't like this book"
"newengland","alright"
"newengland","well just wait a minute"
"newengland","okay"
"newengland","now look"
"newengland","there's his soap"
"newengland","and there's his hair"
"newengland","and what's he lookin in to see himself"
"newengland","yeah"
"newengland","and uh puttin he getting dressed"
"newengland","what's he puttin on"
"newengland","yeah"
"newengland","s shirt"
"newengland","and what's this that he has on"
"newengland","his underwear huh"
"newengland","yeah"
"newengland","what are these"
"newengland","yeah"
"newengland","his overalls"
"newengland","and uh"
"newengland","yeah and he says"
"newengland","this is his coat"
"newengland","this is his raincoat"
"newengland","you have a yellow raincoat too"
"newengland","what's this"
"newengland","do you know xxx what that is"
"newengland","it's a sweater a sweatshirt yeah"
"newengland","and what's this"
"newengland","his Nikes"
"newengland","and what are these"
"newengland","yeah"
"newengland","mommy makes my breakfast"
"newengland","what's he gonna have for breakfast"
"newengland","what's his mommy bringin him"
"newengland","cereal"
"newengland","like"
"newengland","yeah"
"newengland","cereal"
"newengland","see"
"newengland","and there's the cup and saucer"
"newengland","and look his fork knife"
"newengland","and his plate"
"newengland","and what's this up here"
"newengland","tells you"
"newengland","clock"
"newengland","yeah"
"newengland","what's what's he drinkin"
"newengland","milk"
"newengland","what else is he doin at breakfast time"
"newengland","the little bug"
"newengland","is that his friend"
"newengland","you know what this is"
"newengland","what's that"
"newengland","butter"
"newengland","yeah"
"newengland","I go outdoors to play with my friends"
"newengland","where are they"
"newengland","where are they playin"
"newengland","do you know"
"newengland","the park"
"newengland","yeah"
"newengland","and what are they playin on"
"newengland","whaddya call that"
"newengland","when you go up and down on"
"newengland","you go on one of those"
"newengland","seesaw"
"newengland","yeah"
"newengland","what's this"
"newengland","what else do you know"
"newengland","what's that"
"newengland","a wagon"
"newengland","and what's this"
"newengland","that's a um sandbox"
"newengland","it's like down at the beach all the sand"
"newengland","and these are all his friends"
"newengland","see"
"newengland","and it says we pick flowers to take home to mummie"
"newengland","you do that"
"newengland","see how they pick flowers"
"newengland","do you know what this is"
"newengland","what's this"
"newengland","a worm"
"newengland","and what's this"
"newengland","butterfly"
"newengland","and"
"newengland","yeah"
"newengland","then it says"
"newengland","yeah everybody is"
"newengland","it says Daddy reads us a story before we go to sleep"
"newengland","see"
"newengland","and what's this outside"
"newengland","a nightmoon"
"newengland","yeah"
"newengland","and a star"
"newengland","see"
"newengland","and what's he bringin to bed with him"
"newengland","yeah"
"newengland","and look the little bug's bringing his little doll to bed too"
"newengland","and that's the end of that story"
"newengland","isn't that nice"
"newengland","should we get another box"
"newengland","okay"
"newengland","yeah"
"newengland","alright"
"newengland","what's in here"
"newengland","open this one"
"newengland","oh look"
"newengland","can you play with them"
"newengland","let me see"
"newengland","can you put in your hand"
"newengland","who's he"
"newengland","yeah"
"newengland","can you put him in your hand"
"newengland","do you know how to use puppets"
"newengland","let me see"
"newengland","let me see you make a puppet"
"newengland","put him in your hand"
"newengland","let me see you put him in your hand and make a puppet"
"newengland","you know how to do that"
"newengland","come on"
"newengland","dontcha"
"newengland","want me to do it"
"newengland","see"
"newengland","put him in your hand"
"newengland","we'll have a puppet show"
"newengland","there you go"
"newengland","see"
"newengland","wha Cookie_Monster"
"newengland","hey Cookie_Monster you got any cookies"
"newengland","do you have any cookies"
"newengland","no cookies"
"newengland","oh go like this"
"newengland","say no cookies"
"newengland","have him say something to me"
"newengland","oh you don't want play with them anymore"
"newengland","you"
"newengland","alright"
"newengland","alright"
"newengland","what"
"newengland","big kids"
"newengland","you can do puppets"
"newengland","open this one"
"newengland","you just like openin the boxes I think huh"
"newengland","can you draw a picture"
"newengland","wanna show me what you can draw"
"newengland","here"
"newengland","slip this thing under it"
"newengland","there"
"newengland","what are you gonna draw for me"
"newengland","huh"
"newengland","what is it"
"newengland","a circle"
"newengland","oh"
"newengland","different colors"
"newengland","what's that"
"newengland","an e"
"newengland","for Elizabeth"
"newengland","you gonna draw me something else"
"newengland","yeah I know there's another box"
"newengland","why don't you draw me some kittys or somethin"
"newengland","yeah"
"newengland","is that a kitty"
"newengland","where's his um tail"
"newengland","oh there's his tail"
"newengland","oh alright"
"newengland","that's the kitty"
"newengland","is that all you wanna draw"
"newengland","you don't want to draw"
"newengland","you"
"newengland","you like to draw don't you"
"newengland","you writin your name"
"newengland","wh what's that"
"newengland","what is it"
"newengland","yeah"
"newengland","what"
"newengland","that's"
"newengland","what is that"
"newengland","a circle"
"newengland","uh what's this"
"newengland","that's good"
"newengland","you want the other box"
"newengland","alright"
"newengland","okay"
"newengland","whoa"
"newengland","this is big"
"newengland","yeah"
"newengland","this is a big box"
"newengland","I don't know"
"newengland","we'll have_to see"
"newengland","what is it"
"newengland","o"
"newengland","can you do it"
"newengland","o"
"newengland","move"
"newengland","o"
"newengland","do you wanna play with"
"newengland","what's that xxx"
"newengland","that's kinda like Bert and Ernie's house hmm"
"newengland","that we have at home"
"newengland","what's this door here for"
"newengland","the car"
"newengland","o"
"newengland","the is there a car in there"
"newengland","oh"
"newengland","what do you do with that"
"newengland","yeah"
"newengland","do you know what this is called"
"newengland","yeah well that's a garage"
"newengland","where they gonna go"
"newengland","to work"
"newengland","yeah"
"newengland","who are they"
"newengland","the kids"
"newengland","or the mummies or daddys"
"newengland","who are they"
"newengland","oh"
"newengland","that's work"
"newengland","yeah"
"newengland","you know who he is"
"newengland","who's that"
"newengland","yeah"
"newengland","what's the doggy's name"
"newengland","okay"
"newengland","whatever you wanna do"
"newengland","oh whose party"
"newengland","the doggy's party"
"newengland","yeah"
"newengland","mhm"
"newengland","oh there they all are"
"newengland","is everybody there now or are some missing"
"newengland","is that it"
"newengland","everybody in the house"
"newengland","yeah"
"newengland","oh you have_to bring the whole family down huh"
"newengland","who's that that's sleepin"
"newengland","yeah"
"newengland","xxx"
"newengland","yeah"
"newengland","yeah"
"newengland","boy"
"newengland","close that"
"newengland","okay"
"newengland","what else"
"newengland","well we emptied all the boxes"
"newengland","what what do you like"
"newengland","I I thought you liked the house"
"newengland","which one"
"newengland","the coloring one"
"newengland","the"
"newengland","is that the one you want to do"
"newengland","yeah"
"newengland","oh thank"
"newengland","thank"
"newengland","it's what"
"newengland","gettin loose"
"newengland","yeah"
"newengland","what"
"newengland","what toys do you like here the best"
"newengland","oh those are nice"
"newengland","xxx"
"newengland","you wanna color"
"newengland","I'll watch you"
"newengland","what"
"newengland","what"
"newengland","I don't have a crayon"
"newengland","here"
"newengland","now what're you drawin"
"newengland","huh"
"newengland","a boat"
"newengland","what is it"
"newengland","bless you"
"newengland","a what"
"newengland","you gonna make a mess here"
"newengland","huh"
"newengland","now you want the puppets"
"newengland","alright"
"newengland","well we'll put these away"
"newengland","you done with the crayons"
"newengland","God bless you"
"newengland","you gonna play with the puppets now"
"newengland","know how to use them"
"newengland","hmm"
"newengland","you can put one on each hand you know"
"newengland","I don't know"
"newengland","www"
"newengland","well Mommy will get them out for us okay"
"newengland","first you have_to wait"
"newengland","now wait"
"newengland","go sit over there"
"newengland","go sit over there and I'll get one"
"newengland","alright"
"newengland","we'll get this first"
"newengland","sit"
"newengland","sit the other way"
"newengland","okay"
"newengland","see what's in the box"
"newengland","what's in there"
"newengland","oh"
"newengland","a"
"newengland","no"
"newengland","do you want me to read it to you"
"newengland","I'm a little bunny"
"newengland","my name is Franny"
"newengland","this is my room"
"newengland","see the sun"
"newengland","and the curtain"
"newengland","pillow"
"newengland","blanket"
"newengland","I wash my face and my hands"
"newengland","I brush my teeth when I get up"
"newengland","I don't know if xxx"
"newengland","well it's a book"
"newengland","toothbrush"
"newengland","who didn't brush their teeth this morning"
"newengland","hmm"
"newengland","mhm"
"newengland","I can dress myself"
"newengland","can you dress yourself"
"newengland","what's this"
"newengland","what's this"
"newengland","sweater"
"newengland","and what's that"
"newengland","shoes"
"newengland","and socks"
"newengland","Mommy makes my breakfast"
"newengland","does Mommy make your breakfast"
"newengland","okay"
"newengland","there's a spoon"
"newengland","and a bowl"
"newengland","and an egg"
"newengland","what's this"
"newengland","egg"
"newengland","yeah you've never seen one of those"
"newengland","Mommy doesn't have one of those"
"newengland","I go outdoors to play with my friends"
"newengland","what's this"
"newengland","what's that"
"newengland","were you just riding in a wagon"
"newengland","did you go"
"newengland","we pick flowers to take home to Mommy"
"newengland","oh do you pick flowers to take home to me"
"newengland","Daddy reads us a story before we go to sleep"
"newengland","does Daddy read to you before you go to sleep"
"newengland","who reads to you before you go to sleep"
"newengland","Mommy d"
"newengland","alright"
"newengland","wanna see what's in the next box"
"newengland","alright"
"newengland","stay right there"
"newengland","this one"
"newengland","I don't know"
"newengland","let's"
"newengland","oh"
"newengland","look"
"newengland","puppets"
"newengland","do you want this one"
"newengland","this is Cookie_Monster"
"newengland","you"
"newengland","I'll"
"newengland","her name is Goldie"
"newengland","hello Daniel"
"newengland","hello my name is Goldie"
"newengland","who's that"
"newengland","d he"
"newengland","no"
"newengland","put your hand in"
"newengland","make it work like a puppet"
"newengland","you"
"newengland","you want to go to the next box"
"newengland","you want to see it already"
"newengland","but we just started playing with this box"
"newengland","don't"
"newengland","alright"
"newengland","alright we'll put this box away"
"newengland","not big on puppets huh"
"newengland","what do you think is in the next box"
"newengland","I"
"newengland","o"
"newengland","we can make trucks"
"newengland","alright"
"newengland","here"
"newengland","this is a piece of paper for you"
"newengland","what color do you want"
"newengland","o"
"newengland","what are you making"
"newengland","what's that"
"newengland","what is it"
"newengland","a puppet"
"newengland","what do you want Mommy to make"
"newengland","a what"
"newengland","what kind of a truck"
"newengland","a big tractor"
"newengland","alright"
"newengland","a big tractor"
"newengland","what kind is it"
"newengland","well"
"newengland","is it a Sweetlife truck"
"newengland","let me write Sweetlife on it"
"newengland","Sweetlife truck"
"newengland","what"
"newengland","want me to do it in red"
"newengland","another red one"
"newengland","what are you doing"
"newengland","writing your name"
"newengland","yeah"
"newengland","is that what that says"
"newengland","is that a Sweetlife truck"
"newengland","a big tall"
"newengland","a big tall truck"
"newengland","this is a Coca_Cola truck"
"newengland","huh"
"newengland","we like Coca_Cola not Pepsi_Cola"
"newengland","right"
"newengland","I don't know"
"newengland","that's what Daddy likes so we have_to like the same thing"
"newengland","there's the Coca_Cola truck"
"newengland","there's a door"
"newengland","these are big fat crayons huh"
"newengland","trying"
"newengland","here's the key"
"newengland","you wanna do another"
"newengland","do you want to see what's in the next box"
"newengland","there's only one more though"
"newengland","I'll have_to see what's in the next box"
"newengland","you don't want to make any more trucks"
"newengland","you wanna make two more on this page"
"newengland","no"
"newengland","alright"
"newengland","wait"
"newengland","wait a minute"
"newengland","don't"
"newengland","let's see"
"newengland","we'll bring it on the floor"
"newengland","sit down"
"newengland","see"
"newengland","oh it's a house"
"newengland","it's"
"newengland","uhoh"
"newengland","oh there we go"
"newengland","o"
"newengland","who's this guy"
"newengland","you have this guy at home"
"newengland","do"
"newengland","you don't want the house"
"newengland","you don't want the dog"
"newengland","oh the poor dog"
"newengland","xxx"
"newengland","how about if he stays in the garage"
"newengland","hmm"
"newengland","wanna put the car in the garage"
"newengland","okay"
"newengland","who's this"
"newengland","is this the mommy"
"newengland","I"
"newengland","let's see"
"newengland","no"
"newengland","this is the mommy"
"newengland","where's the daddy"
"newengland","doesn't look like they have a daddy at this house"
"newengland","is this the daddy"
"newengland","no"
"newengland","I don't know"
"newengland","looks like one of the kids"
"newengland","here"
"newengland","why don't you let the Mommy drive the car into the garage"
"newengland","okay you play"
"newengland","o no"
"newengland","he's crying"
"newengland","is a baby"
"newengland","he bumped his head"
"newengland","where's the baby"
"newengland","right there"
"newengland","see that's a little high chair"
"newengland","see"
"newengland","that's a house"
"newengland","that's the bed"
"newengland","see"
"newengland","what else do we have"
"newengland","okay"
"newengland","good"
"newengland","see you in the morning"
"newengland","oh you know what"
"newengland","this is the mommy and daddy's bed"
"newengland","and"
"newengland","see"
"newengland","there's all the toys"
"newengland","see the toys"
"newengland","the boat"
"newengland","you have those"
"newengland","stacking things"
"newengland","good"
"newengland","oh he's going to bed too"
"newengland","good"
"newengland","where's he gonna go"
"newengland","is that the kitchen"
"newengland","yup"
"newengland","that's the kitchen"
"newengland","there's the stove"
"newengland","where's the refrigerator"
"newengland","right there"
"newengland","see right there"
"newengland","there's the oven"
"newengland","I don't see a refrigerator though"
"newengland","I don't know"
"newengland","maybe they forgot to put it in the kitchen"
"newengland","this is the garage out here"
"newengland","this is a nice house huh"
"newengland","what"
"newengland","what two things"
"newengland","show me"
"newengland","that's the baby's chair huh"
"newengland","do we have a baby at our house"
"newengland","no"
"newengland","we have you"
"newengland","huh"
"newengland","here's the dog"
"newengland","you don't want the dog to go in the house"
"newengland","he can go stand in in the garage"
"newengland","why don't you put the car in the garage"
"newengland","I don't think there is a daddy"
"newengland","where's your daddy"
"newengland","do you have_to go to the bath"
"newengland","you sure"
"newengland","you're not sure"
"newengland","well that was kind of silly"
"newengland","they're all standing in the garage"
"newengland","o"
"newengland","who washes the car"
"newengland","all the time at our house"
"newengland","oh I know"
"newengland","look here comes the car"
"newengland","hey everybody get out of the way"
"newengland","oh no"
"newengland","here it g in the garage"
"newengland","we don't have a garage at our house huh"
"newengland","you"
"newengland","okay"
"newengland","o"
"newengland","because a lot of houses have garages"
"newengland","ours doesn't"
"newengland","whose house has a garage"
"newengland","okay"
"newengland","good"
"newengland","who's"
"newengland","is that the mom"
"newengland","I don't see a dad"
"newengland","this is the dog"
"newengland","this looks like the mommy"
"newengland","these look like the kids"
"newengland","maybe that is the daddy"
"newengland","funny looking daddy isn't it"
"newengland","he doesn't have a bed"
"newengland","is that the dog"
"newengland","yup"
"newengland","maybe we should put one of these beds in that bed"
"newengland","what do you think"
"newengland","yeah"
"newengland","yeah but that's the mommy and daddy's room bed"
"newengland","and this is the mommy's and daddy's room over here"
"newengland","oh alright"
"newengland","yeah the dog"
"newengland","yeah dogs don't sleep on beds"
"newengland","well"
"newengland","we"
"newengland","who sleeps in Mommy's and Daddy's bed all"
"newengland","what little boy sleeps in his mommy's and"
"newengland","what's in where"
"newengland","behind that window there"
"newengland","jeepers I don't know"
"newengland","why don't you go see"
"newengland","it's a mirror"
"newengland","see"
"newengland","that's a boy"
"newengland","mm"
"newengland","and"
"newengland","yeah"
"newengland","xxx"
"newengland","I think we're gonna have_to be putting this away pretty soon"
"newengland","because"
"newengland","see"
"newengland","wanna help me put things away"
"newengland","they're gonna come back in now and we'll go to another one"
"newengland","o"
"newengland","look at all these things"
"newengland","yeah"
"newengland","mhm"
"newengland","why don't we take these on the floor"
"newengland","alright"
"newengland","we'll put them on the floor and we'll play with the first box"
"newengland","we'll see what's in the first box"
"newengland","let's see what's in the this box here"
"newengland","what's"
"newengland","come here"
"newengland","what's in here"
"newengland","oh"
"newengland","a"
"newengland","look at the book"
"newengland","okay"
"newengland","you which one"
"newengland","you wanna do that one"
"newengland","alright"
"newengland","is there something in there"
"newengland","there's a house in here"
"newengland","o"
"newengland","yeah"
"newengland","mhm"
"newengland","there's men in there"
"newengland","I'd like to but he saw this first"
"newengland","he'll never go back to the others"
"newengland","that's what I started to do"
"newengland","Max can we look at these things first and then come back to that"
"newengland","alright the book"
"newengland","let's"
"newengland","okay"
"newengland","let's see"
"newengland","look"
"newengland","oh"
"newengland","who's that"
"newengland","daddy bunny"
"newengland","you don't want that"
"newengland","shall we see what's in the other box"
"newengland","there"
"newengland","can we see"
"newengland","oh"
"newengland","o"
"newengland","who's that"
"newengland","hello Max"
"newengland","wanna put this one on your hand"
"newengland","put that one on your hand"
"newengland","who's that"
"newengland","is that the Cookie_Monster"
"newengland","cookie"
"newengland","what's the matter"
"newengland","I wanna be the Cookie_Monster"
"newengland","I want a cookie"
"newengland","cookie"
"newengland","cookie"
"newengland","cookie"
"newengland","here you be the bird"
"newengland","cookie"
"newengland","no"
"newengland","okay"
"newengland","wanna see what's in this one"
"newengland","alright"
"newengland","oh"
"newengland","oh boy"
"newengland","take a piece of paper"
"newengland","just take one piece of paper"
"newengland","take this piece of paper"
"newengland","okay"
"newengland","can you write on it"
"newengland","draw something pretty"
"newengland","draw"
"newengland","hmm"
"newengland","wanna write your name"
"newengland","you don't want it"
"newengland","come here"
"newengland","give me that box"
"newengland","put these things in the box first"
"newengland","and the crayons"
"newengland","there's one behind you"
"newengland","okay"
"newengland","put the cover on it"
"newengland","now you want to open this box"
"newengland","okay what's in here"
"newengland","a"
"newengland","you want to read to me in the book"
"newengland","you want to read it to me"
"newengland","no"
"newengland","these people look familiar"
"newengland","don't you have a book like this at home"
"newengland","it's the bunny family"
"newengland","no"
"newengland","put everything away"
"newengland","okay"
"newengland","you wanna put everything away"
"newengland","put these things away"
"newengland","xxx"
"newengland","mhm"
"newengland","car"
"newengland","see"
"newengland","wait a xxx"
"newengland","oh"
"newengland","there's everybody"
"newengland","oh there's more people in there"
"newengland","leave"
"newengland","this is their house"
"newengland","why don't we leave it open"
"newengland","look"
"newengland","beds"
"newengland","huh"
"newengland","a chair"
"newengland","this looks like the kitchen table"
"newengland","hmm"
"newengland","a chair for them to sit on"
"newengland","mhm"
"newengland","this is a bed"
"newengland","let's put this in the bed"
"newengland","Max can you turn this around like this"
"newengland","yeah"
"newengland","put the man to bed"
"newengland","that's"
"newengland","wanna go in the car"
"newengland","wanna go for a ride in the car"
"newengland","okay"
"newengland","goodbye"
"newengland","why do they drive into the house"
"newengland","they're supposed to drive into the garage"
"newengland","mhm"
"newengland","goodbye"
"newengland","everybody's leaving"
"newengland","where's everybody going"
"newengland","they're going home"
"newengland","this is their home"
"newengland","there's the car"
"newengland","where's the car go"
"newengland","no"
"newengland","the car g in the garage"
"newengland","can you find the garage for Mommy"
"newengland","what"
"newengland","a doggie or a cat"
"newengland","yeah"
"newengland","what"
"newengland","you you wanna put the doggie in bed"
"newengland","alright"
"newengland","we'll put the doggie in bed"
"newengland","okay"
"newengland","he's asleep"
"newengland","home"
"newengland","that's another bed"
"newengland","that's for the mommy and the daddy"
"newengland","put them over here"
"newengland","okay"
"newengland","we got_to put the mommy and daddy in bed"
"newengland","mhm"
"newengland","put"
"newengland","put the"
"newengland","and the mommy in bed"
"newengland","what"
"newengland","say it again"
"newengland","okay they're gonna go in the car"
"newengland","no"
"newengland","mhm"
"newengland","yup"
"newengland","what're you doing"
"newengland","they don't go in that way"
"newengland","they go in this way"
"newengland","yeah yeah yeah"
"newengland","no"
"newengland","they can't go in that way"
"newengland","there's no way for them to get in"
"newengland","you got_to open it up for them to get in"
"newengland","do you want the door"
"newengland","are you looking for the door"
"newengland","there it is"
"newengland","are you ringing the doorbell"
"newengland","can you turn this way"
"newengland","do you wanna sit over here"
"newengland","okay"
"newengland","sh'we open it up"
"newengland","what is it"
"newengland","it a book"
"newengland","d y wanna play with the book"
"newengland","should we read it"
"newengland","well let's do this one first"
"newengland","okay"
"newengland","what's that"
"newengland","what's that"
"newengland","that's right"
"newengland","what's this"
"newengland","and what are these people"
"newengland","they're bunnys"
"newengland","that's right"
"newengland","okay"
"newengland","I am a little bunny"
"newengland","My name is Franny"
"newengland","can you tell me what that is"
"newengland","well what's what's Franny wearing on her feet"
"newengland","xxx what are they"
"newengland","you have a pair like those"
"newengland","what are those called"
"newengland","uhhum"
"newengland","well those are slippers"
"newengland","what's what's Franny wearing"
"newengland","can you tell me what she's wearing"
"newengland","do you know what she's wearing"
"newengland","that's right"
"newengland","uh this is my room"
"newengland","what's this"
"newengland","and what's that"
"newengland","and what's this"
"newengland","that's right"
"newengland","and what's this shiny xxx"
"newengland","uhhum"
"newengland","do you know what this is"
"newengland","what is that"
"newengland","it's a block"
"newengland","do you know what that is"
"newengland","No"
"newengland","That's a bug"
"newengland","do you know what this this is right here"
"newengland","that's right"
"newengland","now I brush my teeth when I get up"
"newengland","what's she holding in her hand"
"newengland","do you know what's in her hand"
"newengland","what's"
"newengland","what what do you put on your teeth to brush them"
"newengland","well what does Mommy put on your tooth in the morning"
"newengland","that's right"
"newengland","but and what's she using to brush her teeth"
"newengland","what is that"
"newengland","that's true"
"newengland","but let's go back over here"
"newengland","do you know what's in this tube"
"newengland","is that tooth"
"newengland","and what's in this thing right there"
"newengland","and what's this"
"newengland","that's right"
"newengland","and what's this down here"
"newengland","what's that"
"newengland","can"
"newengland","right"
"newengland","what's this"
"newengland","do you know what this is"
"newengland","no"
"newengland","it's"
"newengland","it's a mirror"
"newengland","okay"
"newengland","what's this"
"newengland","do you know what that is"
"newengland","no that's the comb"
"newengland","what's this"
"newengland","that's right"
"newengland","and what's this in the dish"
"newengland","and what's this"
"newengland","and what's she drying her face with"
"newengland","what is that"
"newengland","do you know what that is"
"newengland","what when you're all wet what do you put around you"
"newengland","after you have your bath what do we put on you"
"newengland","a towel"
"newengland","I can dress myself"
"newengland","what's she putting on here"
"newengland","but what kind of clothes is that"
"newengland","what kind of xxx is that"
"newengland","it's"
"newengland","it's a shirt"
"newengland","can you tell me what these are"
"newengland","an what are these"
"newengland","an what's that"
"newengland","can you tell me what that is"
"newengland","ye"
"newengland","an what's this"
"newengland","can you say overalls"
"newengland","okay"
"newengland","Mommy makes my breakfast"
"newengland","what what's this"
"newengland","what is that"
"newengland","what's that"
"newengland","what's this"
"newengland","know what that is"
"newengland","can you tell me what it is"
"newengland","what's on her plate"
"newengland","is that an egg"
"newengland","no"
"newengland","what is it"
"newengland","and what's this right here"
"newengland","and what's this one"
"newengland","what's this in the bowl"
"newengland","good"
"newengland","now do you know what this is"
"newengland","what's that"
"newengland","that's a hard one"
"newengland","that's butter"
"newengland","what's do you know what this is up here"
"newengland","an what's that"
"newengland","do you know what that"
"newengland","that's right"
"newengland","I go outdoors to play with my friends"
"newengland","what's that"
"newengland","an what's this"
"newengland","do you know what this is"
"newengland","that's right"
"newengland","do what are these these animals are"
"newengland","do you know what that is"
"newengland","an an an that's a piggy an that's a doggie but what are they riding on"
"newengland","is that a seesaw"
"newengland","an what's this little raccoon sitting in"
"newengland","what's this"
"newengland","no it's a sand"
"newengland","we pick flowers to take home to Mommy"
"newengland","can you show me the flower"
"newengland","can you show me the worm"
"newengland","what's"
"newengland","over here where's the worm in the picture"
"newengland","an where's the butter"
"newengland","no that's the bug"
"newengland","where's the butter"
"newengland","the bug has a flower"
"newengland","can you show me the butter"
"newengland","where is it"
"newengland","you tell me"
"newengland","c ya point to it"
"newengland","that's right"
"newengland","an what's this big thing here"
"newengland","ye"
"newengland","but what's the big thing"
"newengland","xxx sound like"
"newengland","it's a tree"
"newengland","daddy reads us a story before we go to sleep"
"newengland","do you know what that is"
"newengland","uh huh"
"newengland","Can you tell me what that is"
"newengland","that's right"
"newengland","now what's this"
"newengland","that's right"
"newengland","an that's the book"
"newengland","that's the end"
"newengland","should we get another box"
"newengland","okay"
"newengland","well let's see what's in the next box"
"newengland","toys in it"
"newengland","okay"
"newengland","can you come sit back down"
"newengland","isn't this fun"
"newengland","do you want to open the box by yourself"
"newengland","look what we have"
"newengland","who's"
"newengland","who is that"
"newengland","are these puppets"
"newengland","look at that"
"newengland","more monsters"
"newengland","ar ar ar ar ar ar ar ar ar ar"
"newengland","whhrroom"
"newengland","what would you like the puppets to do"
"newengland","can my puppet give you a kiss"
"newengland","cmon lemme give you a kiss on the face"
"newengland","can Cookie Monster give my puppet a kiss"
"newengland","what is Cookie Monster doing"
"newengland","he's eating cookies"
"newengland","what kind of cookies"
"newengland","mm hmm"
"newengland","is he the great cookie thief"
"newengland","he's not"
"newengland","aaaaaaaaaaa"
"newengland","oh poor poor puppet"
"newengland","her nose is hurt"
"newengland","c you kiss it all better"
"newengland","thank Cookie Monster"
"newengland","okay"
"newengland","whhhaaaaaarrrum"
"newengland","she stole his nose"
"newengland","poor Cookie Monster"
"newengland","he doesn't have a nose"
"newengland","sh we put his nose back on"
"newengland","sh we make the Cookie Monster dance"
"newengland","can he sing"
"newengland","d'you wanna show me how the monsters dance"
"newengland","d'you want both monsters"
"newengland","okay"
"newengland","all done"
"newengland","you don't want to pl play with these toys anymore"
"newengland","okay"
"newengland","we'll play with something else"
"newengland","d'you wanna get the next box"
"newengland","c you get that one"
"newengland","good boy"
"newengland","okay"
"newengland","a"
"newengland","turn around this way"
"newengland","I want you to face the window"
"newengland","what's in this"
"newengland","o d'ya wanna draw pictures"
"newengland","you don't"
"newengland","sh'we draw a picture"
"newengland","oh"
"newengland","not at all"
"newengland","okay"
"newengland","sh'we put the paper back"
"newengland","okay"
"newengland","d'ya wanna get the other box"
"newengland","that's a big box"
"newengland","can you carry that all by yourself"
"newengland","boom"
"newengland","there it is though"
"newengland","what is that"
"newengland","let's play house"
"newengland","okay"
"newengland","sit over here"
"newengland","an turn around"
"newengland","sit over here"
"newengland","this is a nice house"
"newengland","look at this"
"newengland","an it even has a garage"
"newengland","with a car"
"newengland","look at that"
"newengland","here's a table"
"newengland","an a bed"
"newengland","an here's the doggie"
"newengland","look at this"
"newengland","there's the mommy"
"newengland","there's the daddy"
"newengland","an here's the little girl"
"newengland","I think the little girl's gonna have some pudding"
"newengland","she's hungry"
"newengland","that's not the pudding"
"newengland","that's a bed"
"newengland","that's a mattress"
"newengland","it's so that they can sleep on it"
"newengland","do you wanna have the daddy take a nap"
"newengland","no"
"newengland","okay"
"newengland","okay"
"newengland","where's the daddy's gonna take the little boy some place"
"newengland","where're they gonna go"
"newengland","where're they gonna go"
"newengland","okay"
"newengland","you play toys"
"newengland","you wanna pull it down"
"newengland","just like Mommy d"
"newengland","there ya go"
"newengland","what a big boy"
"newengland","oops"
"newengland","she fell down"
"newengland","her crown and Jill came tumbling after"
"newengland","that's a chair"
"newengland","do you want to have the doggie sit in the chair"
"newengland","he's gonna eat some puddie too"
"newengland","an what kind of puddie do you think he wants"
"newengland","that's the little girl's bed"
"newengland","that's the girl's bed"
"newengland","oh it's the baby's bed"
"newengland","okay"
"newengland","where's the little baby gonna sleep"
"newengland","where's the car"
"newengland","where's the car"
"newengland","don't we have_to put the car in the garage"
"newengland","there you go"
"newengland","xxx the garage"
"newengland","that a boy"
"newengland","can you do that"
"newengland","there you go"
"newengland","play with this box"
"newengland","let's get the number wh one box"
"newengland","this one first"
"newengland","sit right here"
"newengland","well let's look and see"
"newengland","let's see what's in it"
"newengland","a"
"newengland","would you like to read it"
"newengland","okay"
"newengland","okay"
"newengland","uh that's the daddy rabbit"
"newengland","and that's the baby one"
"newengland","and they're reading the book in their house"
"newengland","I am a little bunny"
"newengland","my name is Franny"
"newengland","bathrobe"
"newengland","what does he have on his feet"
"newengland","slippers"
"newengland","yeah"
"newengland","this is my room"
"newengland","what does he have in the room"
"newengland","what else"
"newengland","look at the little bug"
"newengland","look"
"newengland","I brush my teeth when I get up"
"newengland","do you do that when you get up"
"newengland","yup"
"newengland","wash my hands and my face"
"newengland","who's that there"
"newengland","ant"
"newengland","xxx two"
"newengland","I can dress myself"
"newengland","see if you can find him"
"newengland","there he is"
"newengland","he xxx"
"newengland","what kind of clothes does this little bunny have"
"newengland","what is that"
"newengland","yeah"
"newengland","raincoat"
"newengland","it's like yours"
"newengland","Mommy makes my breakfast"
"newengland","see what he's gonna have for breakfast"
"newengland","he's gonna eat too"
"newengland","a little tiny bowl of cereal for him"
"newengland","and here's his big bowl"
"newengland","here's an egg"
"newengland","some bread"
"newengland","some butter"
"newengland","right here on that plate"
"newengland","I"
"newengland","I go outdoors to play with my friends"
"newengland","look at all the nice friends he has"
"newengland","xxx"
"newengland","is what you like to do"
