"corpus","utterance"
"gleason","do you eat toys"
"gleason","ya know what he said to me this morning when I"
"gleason","when I got up this morning he said to me"
"gleason","you was a bad boy"
"gleason","I said"
"gleason","why"
"gleason","he said"
"gleason","you were playing with my toys last night"
"gleason","but I wasn't was I"
"gleason","was I playing with your toys really"
"gleason","no"
"gleason","did you tell Daddy how you helped me with the plants"
"gleason","what was I doing with the plants"
"gleason","was I planting those plants in the new pots"
"gleason","um the palm that was on top of the piano"
"gleason","uh a Dieffen"
"gleason","two Dieffenbachias"
"gleason","that was one"
"gleason","mhm"
"gleason","I think they're some down in the basement"
"gleason","I do"
"gleason","in the preserve closet"
"gleason","that's somewhere on that table"
"gleason","xxx"
"gleason","what's that Daddy has"
"gleason","what's he shaking"
"gleason","what's that"
"gleason","right"
"gleason","what's that"
"gleason","you what"
"gleason","a chicken"
"gleason","you know what we bought in the supermarket"
"gleason","we bought chicken hot dogs"
"gleason","let's see what they taste like"
"gleason","soybeans"
"gleason","whatsa the matter"
"gleason","you know that you hafta eat lettuce in little teeny bits Martin cause it's hard to chew"
"gleason","try this piece"
"gleason","better"
"gleason","uh"
"gleason","no"
"gleason","it's your lettuce"
"gleason","I'll eat my lettuce"
"gleason","you started to says something with the day hospital"
"gleason","oh"
"gleason","what"
"gleason","what are you doing"
"gleason","oh god"
"gleason","in other words it's metastasized or whatever it is"
"gleason","what"
"gleason","what's that"
"gleason","your napkin"
"gleason","is it nice and clean now"
"gleason","well the table isn't the floor isn't"
"gleason","I would think so"
"gleason","why'd she tell you"
"gleason","is she a doctor"
"gleason","oh"
"gleason","yeah"
"gleason","did ya hear of her doctors"
"gleason","xxx"
"gleason","not that that's necessarily an indication of anything"
"gleason","why don't cha taste this just again so you can see how good it is"
"gleason","it's not hot"
"gleason","it's ice cold"
"gleason","did tell Daddy who was here today working in the kitchen"
"gleason","well give him a chance to chew it"
"gleason","or else he's gonna end up with a mouthful and s p i t"
"gleason","scallops"
"gleason","it's hard to eat them even cause they're so"
"gleason","rich"
"gleason","right"
"gleason","but you may still be hungry nonetheless"
"gleason","no"
"gleason","chinese food you don't you don't feel hungry till later"
"gleason","oh yeah"
"gleason","what restaurant"
"gleason","chinese restaurant"
"gleason","is that your favorite"
"gleason","what kind is it"
"gleason","yeah"
"gleason","you want some more potato"
"gleason","there's xxx cold xxx more salad"
"gleason","ahem"
"gleason","here sweetie"
"gleason","it's too heavy"
"gleason","maybe"
"gleason","cause you did refrozen maybe"
"gleason","what"
"gleason","excuse me"
"gleason","what"
"gleason","whatsa the matter"
"gleason","oh"
"gleason","maybe"
"gleason","well in the kitchen it's out of the freezer"
"gleason","how about your potatos"
"gleason","ya gonna eat those potatos"
"gleason","how about these scallops"
"gleason","shall I eat one"
"gleason","ahem"
"gleason","we spill at least once a day if not twice"
"gleason","I think this is the third time tod"
"gleason","this morning we had to change his pants because he had orange juice all over them"
"gleason","that isn't true"
"gleason","I wasn't restraining myself"
"gleason","I was too tired to swear"
"gleason","that's nice"
"gleason","oh"
"gleason","you ate it"
"gleason","Martin Daddy's eating your scallops"
"gleason","well that's silly"
"gleason","say don't do that Daddy"
"gleason","Martin did you tell Daddy who was working in the kitchen today"
"gleason","an and a brick man"
"gleason","ya know Ned proposed to le to use that same roof that's already out there"
"gleason","oh"
"gleason","he and moaning about everything"
"gleason","harder"
"gleason","I'd rather he didn't leave it"
"gleason","I'd rather have a different kind of roof"
"gleason","this gonna look dumb"
"gleason","and he wants to put another on of those"
"gleason","you go out and take a look"
"gleason","first of all the roof looks dumb"
"gleason","it look dumb"
"gleason","over those sliding glass doors"
"gleason","but he didn't wa he didn't know"
"gleason","what to do about"
"gleason","the side anyways"
"gleason","and he's gonna put in a pillar even though the pillar might block the view"
"gleason","you he's gonna do now"
"gleason","you"
"gleason","he's gonna use the steps as the foundation"
"gleason","he wants to"
"gleason","he really wants it to be concrete back there is what it comes right down to"
"gleason","and he'd like to use the the steps rather than take them down"
"gleason","he'd like to use them as the foundation"
"gleason","that's"
"gleason","that's problem"
"gleason","I don't know"
"gleason","raise the house up"
"gleason","right on the concrete"
"gleason","no don't care if it's under the deck"
"gleason","what"
"gleason","well there's the kleenex right behind you"
"gleason","and there's a towel right behind you"
"gleason","and there's napkins underneath the table"
"gleason","Martin what is it you want"
"gleason","whyn't you eat those potatoes"
"gleason","you did a very nice job"
"gleason","you ate all your scallops and your salad"
"gleason","whyn't you eat some potato"
"gleason","yeah but Daddy didn't eat too many of em"
"gleason","I know what it is"
"gleason","it's it's that it's that grease cut so it's even worse"
"gleason","I know"
"gleason","I don't know"
"gleason","Robert pointed it out to me"
"gleason","yeah lunchtime"
"gleason","are you finished"
"gleason","Daddy's been sto"
"gleason","there he is"
"gleason","he was stooping down to pick up the crayon that was ground into the floor"
"gleason","oh good luck"
"gleason","well"
"gleason","maybe if he had some kind of box that he could be encouraged to keep them in"
"gleason","right"
"gleason","uh you think you could keep your crayons in a box all the time"
"gleason","except when you're using them"
"gleason","cause ya know the way you have them now they're always on the floor"
"gleason","and people step on them and they break and get lost"
"gleason","yeah"
"gleason","okay"
"gleason","we'll give you a box"
"gleason","that'll be a good idea"
"gleason","are you finished with your dinner"
"gleason","shall I take your plate into the kitchen"
"gleason","Martin that's not nice"
"gleason","don't bang the table please"
"gleason","look if you're gonna bang your fork bang it on your placemat not on the table cause you'll make mark"
"gleason","what's that"
"gleason","what's this in that picture"
"gleason","a what"
"gleason","that's right"
"gleason","how many"
"gleason","how many"
"gleason","that's a whale"
"gleason","that's right"
"gleason","that's another one"
"gleason","I you counted a few extra"
"gleason","here let's count then again"
"gleason","what's this"
"gleason","what number's this"
"gleason","what about lunch"
"gleason","Allison munch"
"gleason","Chris"
"gleason","y"
"gleason","Chris is Allison's what"
"gleason","yeah"
"gleason","who's Allison's Mommy"
"gleason","what are you doi"
"gleason","why are you taking off your shirt at the dinner"
"gleason","you're"
"gleason","it isn't dirty"
"gleason","and you know what"
"gleason","you're gonna be cold if your st tummy's sticking out"
"gleason","that's right"
"gleason","why were you doing that"
"gleason","lifting up your shirt"
"gleason","no don't do it again"
"gleason","they're dirty shirts"
"gleason","well then before you b get into the bath tonight you can take em off"
"gleason","you're all done eating"
"gleason","you wanna have dessert"
"gleason","whaddiya think we should have for dessert"
"gleason","oh you do"
"gleason","whad do ya think that is"
"gleason","that's uh for a cabinet"
"gleason","it's called a pull"
"gleason","and you can look at it"
"gleason","we have_to give that back to Mr Makenzie"
"gleason","I'm gonna bring Daddy xxx and then we'll have dessert"
"gleason","no it's not a cabinet"
"gleason","it's called a pull"
"gleason","it goes on the cabinet"
"gleason","it's a way tuh open a cabinet"
"gleason","what's that"
"gleason","why"
"gleason","no honey it isn't a cabinet"
"gleason","this is called a pull"
"gleason","a cabinet is what the dishes go in"
"gleason","and we pull this so that we can open the cabinet"
"gleason","he's gonna attach this when and he's gonna put little screws in there"
"gleason","see those holes"
"gleason","those are for screws"
"gleason","open the"
"gleason","buzz"
"gleason","what's buzz"
"gleason","drawers you mean"
"gleason","are you talking to somebody"
"gleason","ya know what we're gonna have for dinner I mean for dessert"
"gleason","cupcakes"
"gleason","do you like that"
"gleason","knew you would"
"gleason","we're gonna have em for dessert"
"gleason","first we gotta put away the dishes from dinner"
"gleason","and them we're gonna clean it up"
"gleason","then have dessert"
"gleason","what are you talking about now"
"gleason","what goes down down down"
"gleason","ya know what that is"
"gleason","ya know what this whole thing is"
"gleason","what's this a picture of"
"gleason","whad do ya think"
"gleason","that's right"
"gleason","it's a train"
"gleason","ya know what this part of it is called"
"gleason","what"
"gleason","what's this that's coming out of it"
"gleason","do ya know"
"gleason","that's called smoke"
"gleason","yo know what smoke is don't chu"
"gleason","that's my finger"
"gleason","oh that's"
"gleason","you can't take it off"
"gleason","you c can't use it again after it's on"
"gleason","I need it on my finger"
"gleason","I have a sore"
"gleason","okay"
"gleason","you know what this is called where the smoke comes out"
"gleason","a smokestack"
"gleason","you c can't take my belt off"
"gleason","oh yeah"
"gleason","whad do ya think I'm doing"
"gleason","well whad do ya think"
"gleason","whad do ya think Daddy's doing"
"gleason","well listen"
"gleason","what does it sound like he's doing"
"gleason","right"
"gleason","Martin again you're picking up your shirt"
"gleason","you're gonna catch cold"
"gleason","xxx"
"gleason","what are you doing"
"gleason","washing what"
"gleason","hey"
"gleason","aw"
"gleason","Martin don't throw it on the floor"
"gleason","you hold it there"
"gleason","so you can have something to put your cupcake on"
"gleason","okay"
"gleason","uh it's sort of like a sponge but I can't find a sponge"
"gleason","it's like a scrubber"
"gleason","so I use a scrubber with a paper towel"
"gleason","is it getting clean"
"gleason","hmm"
"gleason","ya think it's getting clean"
"gleason","hello"
"gleason","clean it over there"
"gleason","okay my mess or your mess"
"gleason","I cleaned up my mess"
"gleason","is it nice and clean now"
"gleason","okay"
"gleason","do you have something to"
"gleason","you still have milk in your cup"
"gleason","okay"
"gleason","Mommy and Daddy have coffee"
"gleason","okay"
"gleason","not in coffee"
"gleason","you don't put pepper in coffee"
"gleason","Martin don't spill it"
"gleason","oh Martin"
"gleason","why do you always throw things on the floor"
"gleason","huh"
"gleason","why do you throw things on the floor"
"gleason","I'm a bad boy"
"gleason","you're a bad boy"
"gleason","that's not a reason"
"gleason","oh that's a better reason"
"gleason","xxx"
"gleason","are you talking nonsense"
"gleason","that was a good song"
"gleason","lemme hear it again"
"gleason","ya hafta put your shirt in your mouth to sing it"
"gleason","who wrote it"
"gleason","who wrote that song"
"gleason","you did"
"gleason","what does it mean"
"gleason","it nothing"
"gleason","ya know when you sing like that we can't understand chu"
"gleason","are you being silly"
"gleason","Jimmy shall I pour the coffee"
"gleason","Martin can Daddy have some of your milk for his coffee"
"gleason","thank"
"gleason","no I don't want milk in my coffee"
"gleason","thank anyway"
"gleason","what kind of cupcake do you want"
"gleason","what kind of cupcake"
"gleason","do ya wanna look at them and pick"
"gleason","ya only get one remember"
"gleason","and you can choose which one"
"gleason","uh mm"
"gleason","hope it's not still frozen"
"gleason","no don't touch"
"gleason","just point"
"gleason","which one do you want"
"gleason","okay"
"gleason","I'll give it to you on a plate"
"gleason","xxx one of those will be your plate"
"gleason","mhm"
"gleason","now don't you eat the paper"
"gleason","wan me to take the paper off"
"gleason","I poured it already"
"gleason","here you go"
"gleason","yeah there"
"gleason","what kind of cupcake is that"
"gleason","that was the sole"
"gleason","now our only kind"
"gleason","sugar"
"gleason","shall I put sugar for you"
"gleason","is that good Martin"
"gleason","no"
"gleason","Martin chose the most chocolate of the cupcakes"
"gleason","what"
"gleason","yeah"
"gleason","I have sugar in my coffee"
"gleason","Martin I never saw anyone eat a cupcake so much so fast"
"gleason","you got chocolate all over your face"
"gleason","how come you don't eat your dinner like that"
"gleason","I shouldn't have said that"
"gleason","Jimmy just ge"
"gleason","can you reach a paper towel behind you"
"gleason","Martin wants to clean his face"
"gleason","no lick your fingers"
"gleason","that's a good thing to do with chocolate"
"gleason","you look silly"
"gleason","o now you've got chocolate all over your f"
"gleason","now that's a little better"
"gleason","some more over here"
"gleason","not on your eye"
"gleason","down by your lip"
"gleason","no that's your eye"
"gleason","down some more"
"gleason","near your lip"
"gleason","there you go"
"gleason","little more"
"gleason","that's cheek"
"gleason","where's your chin"
"gleason","what sweetie"
"gleason","anymore what"
"gleason","I dunno"
"gleason","it was undecided last I heard"
"gleason","but it was losing"
"gleason","mhm"
"gleason","Martin"
"gleason","that's"
"gleason","whatever"
"gleason","enjoy"
"gleason","that's a key honey"
"gleason","it doesn't need to be cleaned off"
"gleason","where does he work"
"gleason","I mean in what department or"
"gleason","Daddy's not gonna eat that part"
"gleason","he only wants half"
"gleason","consults from medical xxx"
"gleason","he hasn't been there very long has he"
"gleason","here it is"
"gleason","I don't like these cupcakes"
"gleason","do you"
"gleason","cause last time I thought they were good"
"gleason","xxx"
"gleason","and you like those blueberry things"
"gleason","I thought"
"gleason","at at the A_and_P today I dunno what brown apple is"
"gleason","um I got one that didn't have sugar added or something like that cause I figured it was the closest"
"gleason","Martin"
"gleason","do ya know what you're doing"
"gleason","you're making the chocolate from your face go onto your shirt"
"gleason","where's that where's that paper towel"
"gleason","where"
"gleason","on the floor"
"gleason","I"
"gleason","here"
"gleason","wipe off your mouth and your chin"
"gleason","it's all gucky"
"gleason","yeh"
"gleason","but you're wiping your eyes"
"gleason","your mouth is down here"
"gleason","where's your mouth"
"gleason","that's right now wipe"
"gleason","you're doing now your chin"
"gleason","not inside your mouth"
"gleason","not inside your mouth"
"gleason","in your chin right here"
"gleason","that's right"
"gleason","only some more under your lip"
"gleason","that's right"
"gleason","a little bit more under your lip"
"gleason","no xxx"
"gleason","okay"
"gleason","how you doin"
"gleason","Nanette if you look underneath your hamburg you'll find some catsup"
"gleason","okay"
"gleason","Janet already had her supper but she's gonna visit and have some punch"
"gleason","is that okay"
"gleason","huh"
"gleason","what"
"gleason","ssh"
"gleason","I didn't hear what you said"
"gleason","ah"
"gleason","yes eat with us"
"gleason","you"
"gleason","you forgot your apron"
"gleason","punky you forgot your apron"
"gleason","here"
"gleason","we didn't do a very good job washing this today"
"gleason","hold over"
"gleason","okay"
"gleason","it's really very dirty"
"gleason","Nanette there's I"
"gleason","there's catsup under the hamburger if you look carefully"
"gleason","okay would you like to try some of this"
"gleason","these"
"gleason","do you know what they are"
"gleason","nope"
"gleason","these are called Brussel sprouts"
"gleason","and when you"
"gleason","I don't know why but we haven't had them in a very long time"
"gleason","but you used to have them when you was very little"
"gleason","you probably forgot"
"gleason","yeah"
"gleason","I just bought them today"
"gleason","they're like"
"gleason","oh cause they"
"gleason","that's what it is"
"gleason","but they're they're like little cabbages"
"gleason","I think you might like them"
"gleason","they might be too hot though"
"gleason","try it and see"
"gleason","the the uh table is folded up"
"gleason","it's one of those kinds of tables"
"gleason","so that if we have guests"
"gleason","what honey"
"gleason","what's the problem"
"gleason","if"
"gleason","well if it burns your mouth what do you do"
"gleason","can you blow on it"
"gleason","there you go"
"gleason","lemme make the record a little softer"
"gleason","mm these are delicious"
"gleason","I haven't had them in a long time"
"gleason","well ya"
"gleason","did we loose one"
"gleason","is there one on your lap"
"gleason","here it is"
"gleason","isn't it cute"
"gleason","it's"
"gleason","you wanna make it what"
"gleason","louder"
"gleason","the record"
"gleason","listen carefully"
"gleason","see"
"gleason","you can hear it"
"gleason","maybe little louder"
"gleason","who is it"
"gleason","Ernie"
"gleason","I don't know"
"gleason","this is a one a Sesame_street record"
"gleason","it's an alphabet record"
"gleason","it's wonderful"
"gleason","it every letter of the alphabet"
"gleason","I've never seen it in a store"
"gleason","but the library has it"
"gleason","so we took it out from there"
"gleason","Nanette goes every Tuesday morning"
"gleason","they have a preschool story hour"
"gleason","yeah"
"gleason","there's the catchup"
"gleason","only the kids that go um are all Nanette's age"
"gleason","and nobody will read them a story"
"gleason","because they think they're too young"
"gleason","but we've developed this wonderful play"
"gleason","so every week the same mothers go with the same kids"
"gleason","and it's not like bringing a play to your house"
"gleason","and they've got all the toys and records and the"
"gleason","and it's just wonderful"
"gleason","I don't know whether they've caught on yet"
"gleason","but"
"gleason","to today they might have caught on"
"gleason","because remember last time we wore the ear when we listened to the record"
"gleason","what did we do this time"
"gleason","we heard it without the ear because we we uh were playing the ear so loud that the man gave us the actual speaker"
"gleason","and we was the only ones in the library and they were playing"
"gleason","it was wonderful"
"gleason","here's your milk sweetheart"
"gleason","how's your hamburger"
"gleason","good"
"gleason","mm"
"gleason","you're thirsty"
"gleason","you're gonna what"
"gleason","what's that"
"gleason","I dunno what that means"
"gleason","no she's"
"gleason","I think Nanette started to say she was going to bang me"
"gleason","then she said she's gonna go"
"gleason","bazam"
"gleason","cause she told me earlier today she was gonna bang me"
"gleason","are you mad at me"
"gleason","why"
"gleason","that's why"
"gleason","because Nanette ate the Playdoh"
"gleason","and I told her she couldn't eat the Playdoh"
"gleason","and where was I going to put it"
"gleason","in the closet"
"gleason","until you can learn"
"gleason","how what"
"gleason","that's right"
"gleason","until you can learn how to play with it"
"gleason","because Playdoh is not for eating"
"gleason","that's why you're mad at me"
"gleason","I'm glad you told me"
"gleason","you wanna make it a little louder"
"gleason","okay"
"gleason","I'll do it for you"
"gleason","they're doing the letter"
"gleason","r"
"gleason","is it"
"gleason","I can't tell"
"gleason","I ha I'm a visual person"
"gleason","I have_to see them"
"gleason","what"
"gleason","you love Denise"
"gleason","Denise is one of the little girls in the play that was here today"
"gleason","do you know what Denise xxx"
"gleason","no that's Janet"
"gleason","do you love Janet"
"gleason","can you tell Daddy about the doll that Denise had"
"gleason","what was it like"
"gleason","no what was the doll like that Denise had today"
"gleason","do you remember"
"gleason","it was Sam"
"gleason","I don't know"
"gleason","maybe she had called it Sam"
"gleason","could be"
"gleason","I didn't ask her"
"gleason","but it was just like a doll that Nanette had at at Mamie Ida's house"
"gleason","does that say"
"gleason","well it won't be xxx"
"gleason","this is the letter s"
"gleason","do you wanna try using your fork Nanette"
"gleason","oh the letter s Nanetter Nanette oh Sa"
"gleason","S begins with an"
"gleason","that's right"
"gleason","try using the spoon"
"gleason","okay"
"gleason","just try one at a time"
"gleason","cause I bet you forgot the one over there"
"gleason","do you like it"
"gleason","I'm glad"
"gleason","I didn't know whether you would or not"
"gleason","what's it taste like"
"gleason","that's right"
"gleason","the rest of your meal is"
"gleason","what comes after s"
"gleason","what comes after s"
"gleason","oh zebra"
"gleason","yes"
"gleason","no"
"gleason","t"
"gleason","we're doing the letter t"
"gleason","is that what the song says when it comes to the letter p"
"gleason","let's listen to the t"
"gleason","what does t stand for Nanette"
"gleason","can you think of a word that stands for t"
"gleason","Nanette"
"gleason","yeah"
"gleason","they're talking"
"gleason","talking begins with a t"
"gleason","ta"
"gleason","talking"
"gleason","I didn't understand that"
"gleason","could you tell me again what you said"
"gleason","could you take it out of your mouth nice mo mouth in a nicer way"
"gleason","huh"
"gleason","just put your feet under the table"
"gleason","what dolly"
"gleason","what was that"
"gleason","well hurry up and finish your meal"
"gleason","mhm"
"gleason","that's right"
"gleason","I took off your shoes when you had a nap"
"gleason","an I didn't see any reason to put em on cause we were spending the afternoon here when Matty came over"
"gleason","oh you didn't tell Daddy about Matty b here"
"gleason","what did you"
"gleason","what did you and Matty do"
"gleason","they turns"
"gleason","and"
"gleason","ouch"
"gleason","we had another surprise"
"gleason","who came to stay with us this afternoon"
"gleason","who did Mommy take care of"
"gleason","no"
"gleason","besides you"
"gleason","do you remember who came to stay with us while his Mommy went away"
"gleason","no"
"gleason","who was the little baby that"
"gleason","not no not who stays with you when Mommy goes away"
"gleason","who did Mommy take care of today"
"gleason","who did who did I of"
"gleason","what baby"
"gleason","we had Daniel Evan"
"gleason","Bower here"
"gleason","for an hour"
"gleason","and he was wonderful"
"gleason","and I even changed his diaper"
"gleason","forgot what it was like"
"gleason","it was"
"gleason","oh"
"gleason","he was so wonderful"
"gleason","he just lay there and Nanette was talked to him"
"gleason","he cried a lot when his Mommy came back though"
"gleason","didn't he"
"gleason","xxx"
"gleason","down"
"gleason","do you remember Nanette"
"gleason","what Mommy did when when the baby was here"
"gleason","uh do you want to listen to your record"
"gleason","mm"
"gleason","do you want something to drink Jim"
"gleason","I'm thirsty"
"gleason","I'll get something"
"gleason","xxx"
"gleason","we have some cranapple juice"
"gleason","would ya"
"gleason","do you like this record"
"gleason","he's silly"
"gleason","you're silly"
"gleason","what comes after"
"gleason","v"
"gleason","you have one on your pants today"
"gleason","what letter's on your pants"
"gleason","no"
"gleason","do you remember what's on your pants"
"gleason","look down"
"gleason","it's the letter"
"gleason","no"
"gleason","what letter is this"
"gleason","wha"
"gleason","a walrus begins with a"
"gleason","a w"
"gleason","well we're gonna hear the w next"
"gleason","ah"
"gleason","he just said it"
"gleason","let's listen"
"gleason","want some of my punch"
"gleason","here"
"gleason","here"
"gleason","yeah"
"gleason","cause Daddy has a little cold"
"gleason","it is hot"
"gleason","I didn't think it was hot"
"gleason","let's not play"
"gleason","let's eat it"
"gleason","Nanette"
"gleason","want me to make it into a sandwich again for you"
"gleason","what"
"gleason","I'll put it like this"
"gleason","no"
"gleason","okay you"
"gleason","eat it anyway you want"
"gleason","okay"
"gleason","do you like Janet's shoes Nanette"
"gleason","the little dining room"
"gleason","it was charming when war Nanette came"
"gleason","it was really pretty"
"gleason","but I hardly even realize it's a dining room"
"gleason","Nanette someday do you think you'll be big enough to have all your toys in your bed"
"gleason","this is a glass coffee table so we put the made her a top"
"gleason","wa it must be I don't know way over a year old"
"gleason","but I notice it has some of her one year old birthday cards on it"
"gleason","I was gonna sing that today"
"gleason","so it's probably bout a year old"
"gleason","where's"
"gleason","oh Denise is the little girl that we saw this afternoon"
"gleason","do you like that name"
"gleason","do you like the name Denise"
"gleason","that's Janet"
"gleason","remember"
"gleason","you don't know the name Janet"
"gleason","that's right"
"gleason","xxx"
"gleason","want to see if you ca do guess what the dessert is"
"gleason","let's see"
"gleason","I bet you can't guess it let's"
"gleason","do think it's cookies"
"gleason","do think it's cake"
"gleason","nope"
"gleason","you're wrong"
"gleason","do you think it's pudding"
"gleason","no it's something cold"
"gleason","what do you think it could be if it's cold"
"gleason","it's very cold the dessert"
"gleason","what"
"gleason","no"
"gleason","come on"
"gleason","we're having supper right now"
"gleason","Nanette"
"gleason","one slide an then quickly back to the table"
"gleason","this is supper time"
"gleason","we always have supper at the table"
"gleason","hurry up"
"gleason","what"
"gleason","no not another one"
"gleason","if you'd like to bring a friend from the pl from your play here you can"
"gleason","xxx"
"gleason","Nanette"
"gleason","have you finished eating"
"gleason","do you want anymore of your supper"
"gleason","would you like your dessert"
"gleason","let's see if you can guess what the dessert is"
"gleason","what would be cold that we might have for dessert"
"gleason","very cold"
"gleason","what do you think it could be"
"gleason","do you think it would be hot cocoa if it were very cold"
"gleason","you're sitting down"
"gleason","I'm sorry"
"gleason","Nanette we take the food away if you get up"
"gleason","nope okay then bring down"
"gleason","that's it"
"gleason","that's the end of your supper"
"gleason","no more supper"
"gleason","let's go wash up"
"gleason","cmon"
"gleason","we're not playing though"
"gleason","you're gonna sit an"
"gleason","whoops"
"gleason","you're sit and wait"
"gleason","are you all through with your supper for sure"
"gleason","do you want to finish your hamburg and Brussel sprouts"
"gleason","are you very tired"
"gleason","okay then sit down and have your Brussel sprouts"
"gleason","that's all"
"gleason","I'm not gonna tell you"
"gleason","well this we eat our supper every single night"
"gleason","and that will be the end of supper"
"gleason","okay"
"gleason","no Nanette that's the end"
"gleason","where eat supper"
"gleason","let me warn you about two year olds"
"gleason","they say no to everything"
"gleason","no"
"gleason","I"
"gleason","no she's pretty good about saying she's xxx fool around now"
"gleason","what happened"
"gleason","oh I'm disappointed Nanette cause I bought a special dessert"
"gleason","I you're all done huh"
"gleason","you want some apple juice"
"gleason","uh I don't want to tip it over"
"gleason","thank would you like the rest of this"
"gleason","okay"
"gleason","drink it very carefully"
"gleason","I know"
"gleason","you can"
"gleason","you can hold it"
"gleason","but drink it very carefully because it stains"
"gleason","are you going to carry that in for Daddy"
"gleason","yeah I"
"gleason","I'm"
"gleason","here you go"
"gleason","she's"
"gleason","here"
"gleason","wipe your face and your hands"
"gleason","she is a peanut"
"gleason","well that's the end of it"
"gleason","would you like Brussel sprouts for lunch tomorrow"
"gleason","xxx tea"
"gleason","oh it's tea"
"gleason","is that right pet"
"gleason","what's wrong with xxx"
"gleason","how to save spaghetti xxx"
"gleason","oh it's a little bit hot"
"gleason","blow it Olivia"
"gleason","next"
"gleason","okay Olivia"
"gleason","that's Parmisian cheese"
"gleason","put it on some more"
"gleason","on some more"
"gleason","can you pour this Charles"
"gleason","you like it"
"gleason","good Olivia"
"gleason","xxx"
"gleason","there's a letter today from uhm not a letter but a card from a Ron David"
"gleason","I did we meet his wife"
"gleason","was she at party"
"gleason","you don't care"
"gleason","spit"
"gleason","why"
"gleason","which is Ron David"
"gleason","is"
"gleason","did you"
"gleason","is it still hot pet"
"gleason","mm"
"gleason","mm"
"gleason","yeah"
"gleason","I can't remember the"
"gleason","I really can't"
"gleason","was he xxx that night"
"gleason","oolee what's the matter"
"gleason","yeah I know what he wants"
"gleason","you tired little fella"
"gleason","does he Olivia"
"gleason","have a little xxx"
"gleason","Olivia get me xxx"
"gleason","you two had a nap didn't you Olivia"
"gleason","you was up very early this morning"
"gleason","and Olivia"
"gleason","do you remember Olivia coming in several times last night"
"gleason","xxx"
"gleason","here Olivia"
"gleason","how about some salad"
"gleason","she"
"gleason","so she doesn't have_to go to bed til real late right"
"gleason","right"
"gleason","okay you get your pillow alright"
"gleason","you gotta get a pillow"
"gleason","Orly just went too xxx"
"gleason","oh yeah I was sure uh"
"gleason","I didn't ever want to leave the"
"gleason","I"
"gleason","no"
"gleason","she's okay"
"gleason","xxx"
"gleason","you can put him inside Turner with the"
"gleason","did you all"
"gleason","oh look at this"
"gleason","xxx"
"gleason","I went to let the French bread fall into the lemonade"
"gleason","oh but only a little bit of it"
"gleason","look at this thing"
"gleason","xxx the telephone"
"gleason","you sit down at the table with us Olivia"
"gleason","now that good Olivia"
"gleason","you're favorite isn't it"
"gleason","it's your xxx fav"
"gleason","a what"
"gleason","a seat belt"
"gleason","we have a seat belt for you huh"
"gleason","yes there's one for you in the car"
"gleason","she had her seat belt on today didn't you Olivia"
"gleason","a good girl"
"gleason","yes"
"gleason","oh Iori's Momma wanted to"
"gleason","where"
"gleason","where"
"gleason","Iori's the little boy that's in nursery school"
"gleason","yes"
"gleason","Iori's Momma wanted to watch television"
"gleason","where"
"gleason","in your house"
"gleason","no"
"gleason","in the other house"
"gleason","you went to another house this morning did ya"
"gleason","Vivian C xxx"
"gleason","well you see it comes that her car broke down yesterday"
"gleason","last night she xxx"
"gleason","Vivi"
"gleason","Vivian's"
"gleason","and um she had to get her mother in"
"gleason","where's xxx go"
"gleason","xxx"
"gleason","no"
"gleason","no no"
"gleason","xxx"
"gleason","no"
"gleason","please don't do that"
"gleason","now come on"
"gleason","don't close the door honey"
"gleason","no"
"gleason","xxx locked him back"
"gleason","did you have some French bread"
"gleason","what"
"gleason","what is it Olivia"
"gleason","how about sitting over on your own in your own chair"
"gleason","huh"
"gleason","while Momma's eating her din"
"gleason","God bless you"
"gleason","God bless you"
"gleason","what's the matter"
"gleason","what about your din"
"gleason","xxx your din"
"gleason","did you like it"
"gleason","xxx"
"gleason","xxx"
"gleason","peas"
"gleason","you want peas"
"gleason","Olivia wants peas we've no peas only spaghetti"
"gleason","no peas"
"gleason","she wants peas"
"gleason","xxx"
"gleason","xxx"
"gleason","did you have your xxx"
"gleason","you want more"
"gleason","xxx the table"
"gleason","I know"
"gleason","we had a little accident"
"gleason","Usher"
"gleason","yeah"
"gleason","Patricia's too busy eating even get her to talk for a minute"
"gleason","I think he needs a hand"
"gleason","it's right there"
"gleason","we'll get the other in a minute"
"gleason","no"
"gleason","xxx"
"gleason","now the broccoli okay"
"gleason","too hot"
"gleason","xxx"
"gleason","xxx"
"gleason","um"
"gleason","it's meat"
"gleason","Patricia you tell Abba what you did while he was away"
"gleason","hey Usher's eating broccoli here too"
"gleason","broccoli"
"gleason","Patricia made the broccoli"
"gleason","Patricia don't eat too fast now okay"
"gleason","here's some french frys"
"gleason","let them cool"
"gleason","they're too hot"
"gleason","dese are for you and Ush but they're too hot to touch yet okay"
"gleason","okay evil you'll get some in a minute"
"gleason","Patricia hasn't had a snack in a few minutes"
"gleason","okay I'll put the roast back in to keep it warm"
"gleason","how you doin Usher"
"gleason","good"
"gleason","good"
"gleason","wait a minute"
"gleason","xxx xxx"
"gleason","what's a matter"
"gleason","well I told you to let it cool for a minute"
"gleason","whatta want Usher"
"gleason","Usher can you say french fry"
"gleason","Usher xxx"
"gleason","forget it Usher"
"gleason","it's hot"
"gleason","no"
"gleason","David give it to em"
"gleason","xxx"
"gleason","it's hot"
"gleason","uhhuh"
"gleason","xxx"
