"Corpus","Utterance"
"snow","Oscar the grouch's alphabet"
"snow","do you have something in your pants down here little boy"
"snow","anything in there"
"snow","just a pee in there"
"snow","okay"
"snow","honey this is your music book"
"snow","I can't read this"
"snow","what happened there"
"snow","what happened"
"snow","what happened to this book"
"snow","what did happen to this book"
"snow","did you do that with your teeth"
"snow","did you do that with your little teeth"
"snow","yah"
"snow","you bit the book"
"snow","don't eat books"
"snow","supposed to read books"
"snow","eat peanut and read books"
"snow","what do you do with balls"
"snow","you throw"
"snow","what do you do with shoes"
"snow","what do you do with water"
"snow","what do you do with yogurt"
"snow","what do you do with crayons"
"snow","draw on a piece of paper"
"snow","what do you do with blankets"
"snow","snuggle in that's right"
"snow","what do you do with"
"snow","tape recorders"
"snow","yeah and listen to them"
"snow","what do you do with Kicker the frog"
"snow","squeeze him"
"snow","what do you do with blocks"
"snow","you knock them over"
"snow","what do you do with"
"snow","fingers"
"snow","what"
"snow","you wiggle them ahhah"
"snow","what do you do with pillows"
"snow","what do you do with sucky"
"snow","what do you do with potties"
"snow","what do you do with tables"
"snow","what do you do with spoons"
"snow","what do you do with knifes"
"snow","what do you do with brushes"
"snow","what do you do with tooth brushes"
"snow","with tooth brushes"
"snow","do you brush your hair with tooth brushes"
"snow","what do you do with glasses"
"snow","what do you do with radios"
"snow","what do you do with lights"
"snow","what do you do with curtains"
"snow","what do you do with drawers"
"snow","what do you do with plates"
"snow","what do you do with stoves"
"snow","what do you do with dish"
"snow","no that's clothes"
"snow","what do you do with trolleys"
"snow","you ride on them"
"snow","what do you do with airplanes"
"snow","get on the airplane"
"snow","go for trips"
"snow","yeah"
"snow","what do you do with dromedaries"
"snow","you look at them that's right"
"snow","what do you do with donkeys"
"snow","what do you do with donkeys"
"snow","ride them"
"snow","what do you do with bath"
"snow","what do you do with towels"
"snow","what that's that's with soap and washcloth"
"snow","what do you do with towels"
"snow","you get dry with towels"
"snow","what do you do with"
"snow","daddies"
"snow","you look at Daddy"
"snow","what do you do with music boxes"
"snow","you look at them"
"snow","don't you listen to them"
"snow","what do you do with"
"snow","he's getting dressed"
"snow","policeman's getting dressed"
"snow","that's really an undershirt yeah"
"snow","hah"
"snow","hey what would you like for dinner"
"snow","yogurt"
"snow","want some yogurt for dinner"
"snow","what about some fish"
"snow","okay"
"snow","we'll find a song you know and you can sing it"
"snow","no music on that page"
"snow","writing"
"snow","is that a good song"
"snow","well Baaee doesn't know it"
"snow","Baaee doesn't know that one"
"snow","you know this one"
"snow","we'll sing it together"
"snow","in Dublin's fair city"
"snow","where girls are so pretty I first set my eyes on sweet Molly Malone"
"snow","as she wheeled her wheelbarrow"
"snow","through streets broad and narrow"
"snow","crying"
"snow","alive"
"snow","alive alive oh ho"
"snow","alive alive oh ho"
"snow","crying"
"snow","okay let's go find one that Baaee knows"
"snow","when I was a bachelor I lived all alone"
"snow","I worked at the weaver's trade"
"snow","and the only only thing that I did that was wrong was I wooed me a fair young maid"
"snow","in I wooed her in the winter time"
"snow","and in the summer through"
"snow","and the only only thing that I did that was wrong"
"snow","was to"
"snow","keep her from the foggy foggy dew"
"snow","that's right"
"snow","that's right"
"snow","oh you know this one don't you"
"snow","got a mule"
"snow","her name is Sal"
"snow","fifteen miles on the"
"snow","she's a good ole worker and a good ole pal"
"snow","fifteen miles on the"
"snow","Erie can"
"snow","filled with lumber coal and hay"
"snow","and we know every inch of the way from"
"snow","from Albany to Buffalo"
"snow","low bridge"
"snow","everybody down"
"snow","low bridge"
"snow","for we're coming to a town"
"snow","oh you'll always know your neighbor"
"snow","and you'll always know your"
"snow","if you've ever navigated on the"
"snow","Erie canal"
"snow","that was good"
"snow","I come from Alabama with a banjo on my knee"
"snow","and I'm goin to Lousiana my true love for to see"
"snow","oh Suzanna"
"snow","oh don't you cry for me"
"snow","for I'm come from Alabama with my"
"snow","very good"
"snow","the trolley song"
"snow","some think the world is made for fun and frolic"
"snow","and so do I"
"snow","some think it well to be all melancholic"
"snow","to pine and sigh"
"snow","but I"
"snow","tralala lala lala lala"
"snow","joy is eis everywhere"
"snow","finiculi finicula"
"snow","oh love oh love oh careless love"
"snow","love"
"snow","love oh love oh careless love"
"snow","you see what careless love has done"
"snow","once I wore my apron low"
"snow","four what"
"snow","four feet"
"snow","four feet"
"snow","mm one foot yeah"
"snow","okay let's find some more that we know"
"snow","did you ever hear tell of sweet Betsy from pike"
"snow","who"
"snow","who crossed the prairies with her lover Ike"
"snow","with two yoke"
"snow","Nathaniel not while I'm singing"
"snow","with two yoke of cattle and one spotted hog"
"snow","tall Shanghai rooster and an old yeller dog"
"snow","good"
"snow","you don't know this one"
"snow","Nathaniel I don't like that"
"snow","please don't do that"
"snow","please please"
"snow","okay I'm gonna go downstairs to the kitchen then and fix dinner"
"snow","okay then don't squeeze"
"snow","here's one you like"
"snow","which one's this"
"snow","do you know which one this is"
"snow","that's right Jimmy crack corn and I don't care"
"snow","when I was young I used to wait on massah and hand him his plate"
"snow","and pass the bottle when he got dry"
"snow","and brush away the blue fly"
"snow","Jimmy crack corn and"
"snow","Jimmy crack corn and I don't care"
"snow","Jimmy crack corn and"
"snow","ole massah's gone away"
"snow","no I don't know this one either"
"snow","in a cavern in a canyon excavatin for a mine"
"snow","dwelled a miner forty"
"snow","and his daughter"
"snow","Clementine"
"snow","oh my darlin oh my darlin"
"snow","oh my darlin Clementine"
"snow","thou art lost and gone forever"
"snow","dreadful sorry"
"snow","in the water Clementine"
"snow","carry me back to"
"snow","I don't think you know that one"
"snow","drink to me only with thine eyes and I will pledge with mine"
"snow","or leave a kiss within the cup and I'll not ask for wine"
"snow","the thirst that from the soul doth rise doth ask a drink divine"
"snow","but might I of Jove's nectar sup I would not change for thine"
"snow","you like that one"
"snow","down in the valley the valley so low"
"snow","hang your head over"
"snow","hear the wind blow dear"
"snow","hear the wind blow"
"snow","hang your head over"
"snow","hear the wind blow"
"snow","what are you doing"
"snow","what are you doin"
"snow","alright"
"snow","can't turn the page if you're drivin on it"
"snow","I don't know this song"
"snow","oh you know that one"
"snow","that's that's right"
"snow","how it go"
"snow","no this is"
"snow","this is not"
"snow","this is"
"snow","that's right"
"snow","a"
"snow","it is one page that's right"
"snow","are you gonna sing this song or shall we turn the page"
"snow","okay"
"snow","oh what's this one"
"snow","this is Shenandoah"
"snow","no this isn't Blow_the_man_down actually"
"snow","shall we find Blow_the_man_down"
"snow","I'm not sure that's in here"
"snow","this is oh Shenandoah"
"snow","I long to see you"
"snow","away you rolling river"
"snow","where's Blow_the_man_down"
"snow","you know this one"
"snow","from this valley they say you are goin"
"snow","we will miss your bright eyes and sweet smile"
"snow","for they say you are taking the sun shine"
"snow","that brightens our pathways awhile"
"snow","come and sit by my side if you love me"
"snow","do not hasten to bid me"
"snow","but remember the red river valley"
"snow","and the girl who has loved you so true"
"snow","here"
"snow","that's right"
"snow","oh ho blow the men down bullies"
"snow","to me way I blow the man down"
"snow","oh ho blow the man down bullies"
"snow","give me some time to"
"snow","very good"
"snow","can you sing it all by yourself"
"snow","bullies"
"snow","mmkay"
"snow","what this"
"snow","what's that"
"snow","that's she'll be comin round the mountain when she comes"
"snow","she'll be comin round the mountain when she comes"
"snow","she'll be comin round the mountain"
"snow","she'll be comin round the mountain"
"snow","she'll be comin round the mountain when she comes"
"snow","you're fixing it"
"snow","what's wrong with it"
"snow","what's what's what's broken"
"snow","a"
"snow","that's called the drunken sailor"
"snow","but I don't know that"
"snow","uh yeah daddy sings it sometimes I guess"
"snow","know this one"
"snow","I wish I was in the land of cotton"
"snow","old times there are not forgotten"
"snow","look away"
"snow","look away"
"snow","look away"
"snow","Dixieland"
"snow","nope"
"snow","okay"
"snow","when Johnny comes marchin home again"
"snow","hurrah"
"snow","we'll give him a hearty welcome then"
"snow","hurrah"
"snow","the men will cheer the boys will shout"
"snow","the ladies they will all turn out"
"snow","and we'll all feel gay when"
"snow","well"
"snow","this is the part of the book where Baaee doesn't know so very many"
"snow","wanna sing another one"
"snow","well let's see"
"snow","there's some here in the back that we know"
"snow","there's some of these spirituals that we can sing"
"snow","you know this one don't you"
"snow","de dis is eh yyy"
"snow","on the first day of christmas my true love sent to me"
"snow","a partridge in a pear tree"
"snow","okay"
"snow","let's find another one"
"snow","let's see"
"snow","it's not a very good time of year to be singing christmas carols"
"snow","let's do some of these"
"snow","let's let's see"
"snow","oh Nathaniel"
"snow","rock of ages"
"snow","cleft for me"
"snow","let me hide my"
"snow","wanna sing the Jesus"
"snow","you know this one"
"snow","what's this one"
"snow","how's this one go"
"snow","this"
"snow","nobody knows the trouble I see"
"snow","nobody knows but"
"snow","nobody know the trouble I see"
"snow","glory"
"snow","that's right"
"snow","no this is the one that daddy sings with you"
"snow","Joshua fit the battle of Jericho Jericho Jericho"
"snow","Joshua fit the battle of Jericho"
"snow","and the walls came tumblin down"
"snow","oh rock a my soul in the bosom of Abraham"
"snow","rock a my soul in the bosom of Abraham"
"snow","rock a my soul in the bosom of Abraham"
"snow","oh rock a my soul"
"snow","oh here"
"snow","what about this one"
"snow","swing low sweet chariot"
"snow","comin for to carry me home"
"snow","swing low sweet chariot"
"snow","comin for to carry me home"
"snow","well that was the music book"
"snow","nobody knows the trouble I seen"
"snow","nobody knows but Nathaniel"
"snow","yogurt and granola for dinner"
"snow","what a silly dinner"
"snow","how about if you go in the bath and find your glasses"
"snow","Nathaniel"
"snow","you gonna come up and get ready for bed"
"snow","want me to carry you"
"snow","we're gonna read The_wild_things right now"
"snow","before anything else happens"
"snow","Wild_things"
"snow","I sit down"
"snow","Where_the_wild_things_are"
"snow","that's Max that's right"
"snow","the night what Max wore his wolf suit and made mischief of one kind and another"
"snow","his mother called him wild thing"
"snow","and Max said I'll eat you up"
"snow","so he was sent to bed without eating anything"
"snow","that very night in Max's room a forest grew"
"snow","and grew"
"snow","and grew until his ceilings hung with vines and the walls became a world all round"
"snow","that's Max"
"snow","yes"
"snow","and an ocean tumbled by with a private boat for Max"
"snow","and he sailed off through the night and the day"
"snow","it's a sailboat"
"snow","a private sailboat for Max"
"snow","and in and out of weeks and almost over a year to where the wild things are"
"snow","that's Max's tail"
"snow","and when he came to the place where the wild things are they roared their terrible roars"
"snow","and gnashed their terrible teeth"
"snow","and rolled their terrible eyes"
"snow","and showed their terrible claws"
"snow","Max said"
"snow","be still"
"snow","and tamed them with the magic trick of staring into all their yellow eyes without blinking once"
"snow","and they were frightened"
"snow","and called him the most wild thing of all"
"snow","and made him king of all the wild things"
"snow","and now cried Max"
"snow","let the wild rumpus start"
"snow","wild rumpus"
"snow","that's Max"
"snow","that's who's doing a wild rumpus"
"snow","wild rumpusing"
"snow","wild rumpusing"
"snow","now stop Max said"
"snow","and sent the wild things off to bed without their supper"
"snow","and Max the king of all the wild things was lonely and wanted to be with someone who loved him best of all"
"snow","then all around from far away across the world he smelled good things to eat"
"snow","so he gave up being king"
"snow","he gave up being king of where the wild things are"
"snow","but the wild things cried"
"snow","oh please don't go we'll eat you up we loved you so"
"snow","and Max said no"
"snow","and the wild things"
"snow","what they do"
"snow","what they do"
"snow","no that's not"
"snow","Max is over here in his boat"
"snow","they roared"
"snow","those are all the wild things"
"snow","wait minute"
"snow","I haven't read this page yet"
"snow","the wild things roared their terrible roars"
"snow","and gnashed their terrible teeth"
"snow","rolled their terrible eyes"
"snow","and showed their terrible claws"
"snow","but Max stepped into his private boat and waved goodbye"
"snow","and sailed back over a year in and out of weeks and through the day"
"snow","and into the night in his very own room where he found his supper waiting for him"
"snow","and it was still hot"
"snow","now we put on Nathaniel's pjs"
"snow","Nathaniel there's only one wild things book"
"snow","only one of those"
"snow","that's a very special book"
"snow","take the socks off"
"snow","take the socks off"
"snow","okay"
"snow","were you all gunky in your nose"
"snow","bunky"
"snow","you're all bunky"
"snow","these tapes are so much fun to transcribe"
"snow","I"
"snow","transcribing yesterday was"
"snow","he's just into turning pages this morning"
"snow","turn de page pease"
"snow","they're not chilly"
"snow","what's that"
"snow","what is that"
"snow","I don't know what it is"
"snow","a microphone on the chair right"
"snow","you gonna sing some songs for the microphone"
"snow","Nathaniel knows the next song too"
"snow","oh what song is this"
"snow","well he always starts from the beginning"
"snow","he always starts from crying"
"snow","just sing the song"
"snow","what is it"
"snow","oh"
"snow","sing"
"snow","baby cryin yeah"
"snow","you're just drooling tonight"
"snow","what's the matter with you"
"snow","you're disgusting"
"snow","you're disgusting"
"snow","you don't have_to drool for me Nathaniel I know you"
"snow","want some pineapple"
"snow","do you want some pineapple"
"snow","want Baaee to cut it up"
"snow","and would you like some yogurt with it"
"snow","no we don't have any yogurt"
"snow","would you like some coffee with it"
"snow","well when we make some more"
"snow","uh huh"
"snow","what do ya do"
"snow","I'm a special creature"
"snow","here's what I eat for lunch"
"snow","a b c d e f g h i j k l m n o p q r s t u v w x y z"
"snow","all done"
"snow","that says x y z"
"snow","one more time and then Nathaniel goes to bed"
"snow","Alpha_beetle is my name"
"snow","we can"
"snow","wanna Alpha_beetle"
"snow","is my name"
"snow","they do"
"snow","we can be good"
"snow","friends I have a hunch"
"snow","I'm a special creature"
"snow","here is what I eat for lunch"
"snow","a b c d"
"snow","you sing that at school"
"snow","yeah you sing a b c at school I bet don't you"
"snow","a"
"snow","mhm"
"snow","sing it at home and sing it at school"
"snow","a b c d"
"snow","e f g"
"snow","h i j k"
"snow","l m n o p"
"snow","q r s"
"snow","t u v"
"snow","w"
"snow","x"
"snow","y z"
"snow","the end"
"snow","nightie book"
"snow","nightie Nathaniel"
"snow","oh you wanna take the book to bed with you"
"snow","okay"
"snow","you take the book to bed with you"
"snow","you can take it to bed with you if you want"
"snow","we're all finished reading to you Nathaniel"
"snow","Baaee's going to bed"
"snow","Baaee's very tired"
"snow","Michael"
"snow","there"
"snow","you go take that to bed with you"
"snow","that's a book Nathaniel"
"snow","that's a book about the little monsters but"
"snow","two"
"snow","two a b c books that's right"
"snow","that's good"
"snow","that's another a b c book"
"snow","you're right"
"snow","want your sucky"
"snow","honey it's downstairs"
"snow","how Raggedy Andy"
"snow","I found Raggedy Andy for yah"
"snow","here he is"
"snow","you take him to bed"
"snow","night raggedy"
"snow","get under the blanket"
"snow","we're gonna fix it tonight"
"snow","gonna fix it tonight"
"snow","so you can't take it to bed with you"
"snow","good night"
"snow","we're gonna fix it"
"snow","gonna fix it"
"snow","good night"
"snow","sleep tight"
"snow","with your a b c books"
"snow","and Raggedy Andy"
"snow","you wanna find the what"
"snow","I don't know which one"
"snow","the mouse book"
"snow","honey I don't know"
"snow","let's find that in the morning"
"snow","we can find a good book"
"snow","it doesn't have_to be the mouse book"
"snow","how this book"
"snow","I haven't read this book in a long time"
"snow","how this book"
"snow","how that book"
"snow","this is an a b c book"
"snow","that's right"
"snow","and what's this"
"snow","that's the b for"
"snow","b for banana"
"snow","a for apple"
"snow","c for cup"
"snow","what's that say"
"snow","no it's p for plate"
"snow","c for"
"snow","a for apple"
"snow","that's right"
"snow","b for banana"
"snow","what else begins with b"
"snow","bagel"
"snow","we don't have a picture of a bagel"
"snow","c for cup"
"snow","c for coffee"
"snow","e for egg"
"snow","g for"
"snow","those what are those"
"snow","grapes right"
"snow","f for four"
"snow","that's right"
"snow","hamburger right"
"snow","ice cream"
"snow","what's this"
"snow","I think that's lollipop"
"snow","three"
"snow","that's a kettle for the tea"
"snow","to make tea"
"snow","what's that"
"snow","milk yes"
"snow","m for milk"
"snow","n for"
"snow","a walnut right"
"snow","o for"
"snow","orange"
"snow","p for"
"snow","right"
"snow","q for"
"snow","quince"
"snow","r for"
"snow","raspberry"
"snow","s for"
"snow","t for"
"snow","tomato"
"snow","that's a cake"
"snow","that's an upside down cake"
"snow","oh no it doesn't mean"
"snow","you don't have_to turn the book upside down"
"snow","it means that the cake"
"snow","well never mind"
"snow","v"
"snow","u"
"snow","u for upside"
"snow","v for vegetable"
"snow","no that's a summer squash"
"snow","vegetable"
"snow","what's this"
"snow","mushroom"
"snow","m for mushroom"
"snow","a lot of mushroom"
"snow","yeah that's called zwieback"
"snow","that's a yam"
"snow","that's an x"
"snow","that's an x cookie"
"snow","for x"
"snow","that's what"
"snow","that's a yam"
"snow","is"
"snow","yeah that's to eat"
"snow","that's to eat"
"snow","zwieback"
"snow","oh look that says abcdefghijklmnopqrstuvwxyz"
"snow","Alpha_beetle is my name"
"snow","that's a j"
"snow","okay all"
"snow","Alpha_beetle is my name"
"snow","we can be good friends I have a hunch"
"snow","he's reading a book"
"snow","well that's a teddy bear"
"snow","he's reading a book too"
"snow","jumping"
"snow","what's he doing"
"snow","what is that"
"snow","pussy"
"snow","that's right"
"snow","mhm"
"snow","what's he doing"
"snow","what Nathaniel"
"snow","he's crawling"
"snow","that's right"
"snow","no that's the mummy"
"snow","my friend the doctor helps keep me well"
"snow","when I was a little baby Mummy took me to see him regularly"
"snow","mother and I go to see my friend the doctor at least twice a year"
"snow","we go to see him in a special place called the doctor's office"
"snow","a nice lady says hello when we come in"
"snow","she's a nurse"
"snow","she helps a lady"
"snow","she may wear a white dress called a uniform"
"snow","and white shoes"
"snow","or she may wear a pretty colored dress"
"snow","she's my friend too"
"snow","my friend the doctor sometimes wears a white coat"
"snow","that's the heavy one"
"snow","that's the scale to measure how heavy you are"
"snow","the doctor thumps my chest and feels my tummy"
"snow","sometimes it tickles"
"snow","he measures to see how tall I am"
"snow","and he weighs me to see how much I've gained"
"snow","this is very badly written book"
"snow","Jeanne Chall would disapprove of it"
"snow","it uses vocabulary items kids in the age"
"snow","that's the doctor's cheek"
"snow","what's the doctor doing"
"snow","what's this"
"snow","he's listening to the heart with his"
"snow","with his"
"snow","stethoscope"
"snow","says"
"snow","he listens to my heartbeat with his stethoscope"
"snow","he looks in my mouth and up my nose"
"snow","and he shines a light into my ears and into my eyes"
"snow","can you say stethoscope"
"snow","stepaboap"
"snow","yes"
"snow","the little boy is sitting on his Baaee's lap"
"snow","he's gonna get a shot from the doctor"
"snow","a shot hurts for a little bit"
"snow","oo hoo hoo hoo"
"snow","but then it's all over"
"snow","and it makes you feel better in the long run"
"snow","keeps you from getting sick when you get a shot"
"snow","what's that called"
"snow","hmm"
"snow","that's called part of the book"
"snow","it's called the binding"
"snow","the binding"
"snow","yeah that's part of the book"
"snow","that's right"
"snow","yeah I never met him"
"snow","I don't think he exists anymore"
"snow","oh what about this page"
"snow","let's turn the page"
"snow","my friend the doctor knows I sometimes get a little scared"
"snow","the thing is this book paints such a picture of doctors that no doctor lives up to it"
"snow","my friends the doctor and nurse want me to run and play and have a good time"
"snow","they like to hear about my pets and games and the friends I play with"
"snow","the b the the book should be disseminated among doctors not among kids"
"snow","they want me to stay well"
"snow","so does my mother"
"snow","she sees to it that I get plenty of sleep and good food to eat and plenty of fresh air"
"snow","once in a while though I just don't feel good"
"snow","I feel hot and sick all over"
"snow","I don't even want to play"
"snow","then my mother takes me to see my friend the doctor"
"snow","when he wants to know how hot I am inside he places the thermometer into the opening my bowel movement comes out of"
"snow","he looks down my throat with his flashlight"
"snow","with his stethoscope he listens to my heart and breathing"
"snow","he tells my mother what medicine to give me"
"snow","who likes it"
"snow","daddy likes it"
"snow","yeah he was laughing wasn't he"
"snow","daddy"
"snow","daddy likes this book"
"snow","see the little boy is getting all better"
"snow","he took his medicines"
"snow","he just took the medicines his mummy gave him"
"snow","he didn't ask for extra medicines either"
"snow","mhm"
"snow","when I feel good again I play doctor with my dolls and stuffed animals"
"snow","I have a doctor bag and play stethoscope and play medicines for them"
"snow","I love to be a friendly doctor"
"snow","no Nathaniel I don't think we can read this book"
"snow","this is called the book of riddles"
"snow","I think this is a little beyond you Nathaniel"
"snow","shall we read one of these these riddles to you and see if you think it's funny"
"snow","that says"
"snow","what's that mean"
"snow","oh"
"snow","that's right"
"snow","I is"
"snow","that's an animal"
"snow","that's right"
"snow","animal"
"snow","it's a little boy"
"snow","he's asking what why when who where how"
"snow","what why when who where how"
"snow","what's this"
"snow","what's that"
"snow","an elephant right"
"snow","this says"
"snow","what gets lost every time you stand up"
"snow","your lap"
"snow","your lap"
"snow","what's the last thing you take off when you g"
"snow","you take your feet off the floor"
"snow","what do giraffes have that no other animals have"
"snow","that's a giraffe"
"snow","that's right"
"snow","what do giraffes have that no other animals have"
"snow","little giraffes"
"snow","why does the fireman wear red suspenders"
"snow","that's a little giraffe"
"snow","that's right"
"snow","big giraffes have little giraffes"
"snow","just like big people have little people"
"snow","that's mummy giraffe"
"snow","that's the what giraffe"
"snow","Nathaniel giraffe"
"snow","why did the little boy throw the clock out the window"
"snow","why is he throwing the clock out the window"
"snow","let's see"
"snow","he wanted to see time fly"
"snow","there's the clock"
"snow","what's the best way to make a fire with two sticks"
"snow","make sure one of the sticks is a match"
"snow","what's that"
"snow","what time is it when an elephant sits on the fence"
"snow","I thought I just read it"
"snow","what time is it when an elephant sits on a fence"
"snow","time to get a new fence"
"snow","what did the big firecracker say to the little firecracker"
"snow","that's a big firecracker"
"snow","right"
"snow","what's a big firecracker say to a little firecracker"
"snow","my pop is bigger than your pop"
"snow","that's a pop"
"snow","that's right"
"snow","the firecrackers are popping"
"snow","pop"
"snow","what is that"
"snow","what is that"
"snow","that"
"snow","are those flowers"
"snow","is it snow"
"snow","no it's rain"
"snow","what goes up when the rain comes down"
"snow","what goes up when the rain comes down"
"snow","umbrellas"
"snow","what kind of animals"
"snow","that's an animal"
"snow","that's the sky"
"snow","that's right"
"snow","what kind of animals can jump higher than"
"snow","a house"
"snow","there's a train"
"snow","choo choo"
"snow","what holds up a train"
"snow","a whistle"
"snow","okay"
"snow","where's the whistle"
"snow","where's the whistle"
"snow","see the man's pulling"
"snow","when he pulls that string it goes whistle whistle doo doo"
"snow","what's this"
"snow","what's that"
"snow","a candle cake yeah"
"snow","a"
"snow","you know what this is"
"snow","those are the train tracks"
"snow","and those are the bandits"
"snow","those are the bandits"
"snow","that's his hat"
"snow","that's his gun"
"snow","they're holding up the train"
"snow","no that's not a train"
"snow","that's a gun"
"snow","train's back here"
"snow","here's the train"
"snow","that's a page"
"snow","that's right"
"snow","here's the train"
"snow","they're holding up the train"
"snow","that's right"
"snow","it's a hold"
"snow","this is a hold"
"snow","what's broken"
"snow","the train's broken"
"snow","no that's not broken"
"snow","it's that the men want the money that's on the train"
"snow","so they stop the train with their guns"
"snow","and they say you stop till we get all the money off"
"snow","that's called a hold"
"snow","what's the first thing you put in the garden"
"snow","mhm"
"snow","that's another candle cake"
"snow","what's the first thing you put in a garden"
"snow","your foot"
"snow","your foot"
"snow","no this is your foot"
"snow","that's your foot"
"snow","that's a man"
"snow","yeah"
"snow","why is an egg not like an elephant"
"snow","that's a dog"
"snow","that's the doggie"
"snow","that's right"
"snow","that's another"
"snow","there's the dog"
"snow","Nathaniel stop drooling"
"snow","that's the boy's foot"
"snow","mhm"
"snow","what"
"snow","what is big and red and eats rocks"
"snow","that's something that's big and read and eats rocks"
"snow","let's see what it is"
"snow","let's turn the page and see what it is"
"snow","a big red rock eater"
"snow","that's the big red rock eater"
"snow","that's the big red rock eater"
"snow","it's a rock eater"
"snow","no it's a lion"
"snow","it's a lion"
"snow","he's goin to bed in his cage"
"snow","nightie lion"
"snow","that's a ball of string"
"snow","what's that"
"snow","no it's the moon"
"snow","it's called a crescent moon"
"snow","that's a hen"
"snow","that's a hen again"
"snow","that's a hen"
"snow","let's see"
"snow","move your face"
"snow","that is a cat stuck in a"
"snow","read Hendrika the cow"
"snow","okay come on"
"snow","okay"
"snow","come over here and sit down and we'll read Hendrika the cow"
"snow","would you do me a favor Nathaniel"
"snow","go close that door please"
"snow","would you go close that door"
"snow","whoops"
"snow","this door"
"snow","would you close that door"
"snow","okay we'll close the kitchen door if you want"
"snow","there"
"snow","good"
"snow","good come on over here"
"snow","there's the kitchen door all closed"
"snow","who's that"
"snow","Hendrika the cow"
"snow","Hendrika was unhappy"
"snow","she was very bored"
"snow","she never did anything but eat grass"
"snow","all summer she ate grass and all winter she ate grass"
"snow","who's this"
"snow","that's peter the horse"
"snow","and what's this"
"snow","yeah"
"snow","Hendrika lived in a pasture"
"snow","and every once in a while Peter the horse would come along and say hello to her"
"snow","and every day she saw"
"snow","there's the windmill"
"snow","that's Mister Hofstra's house"
"snow","that's a dutch house Nathaniel"
"snow","that's Mister Hofstra's dutch house"
"snow","that's a barge yeah"
"snow","why don't you put it on like that"
"snow","behind Hendrika's pasture there was a canal"
"snow","poor Hendrika"
"snow","she wanted to see something besides the house and the windmill and the canal"
"snow","one day she was eating grass and she sort of fell into the canal"
"snow","look"
"snow","she got into the water by mistake"
"snow","poor Hendrika she didn't know what to do"
"snow","she couldn't get out again she was too fat"
"snow","too big right"
"snow","she's too big"
"snow","so she just stood in the canal and then pretty soon an old raft came along"
"snow","and Hendrika crawled up on the raft"
"snow","and she went floating away down the canal"
"snow","well let's just turn one page at a time"
"snow","she went past the pasture and past the barn"
"snow","past the windmill"
"snow","there was so much to see"
"snow","pretty soon she came to a town"
"snow","look"
"snow","all the people are staring at her they've never seen a cow on a canal before"
"snow","and she went past the cheese warehouse"
"snow","and she went past the xxx"
"snow","she went past the xxx cafe"
"snow","that's Hendrika"
"snow","in her raft"
"snow","Hendrika got out of the raft and started to walk through the streets"
"snow","what she doin"
"snow","that's the sidewalk yeah"
"snow","she's walkin on the sidewalk"
"snow","yep"
"snow","Hendrika's"
"snow","there's the sidewalk"
"snow","Hendrika's walkin on the sidewalk"
"snow","and she walked past the xxx"
"snow","and the xxx"
"snow","that's a step"
"snow","it's called"
"snow","a step that's called"
"snow","that's the xxx"
"snow","that's the xxx"
"snow","that's the xxx"
"snow","that's the xxx"
"snow","that's the xxx"
"snow","good old Hendrika got_to see all these exciting things in the city"
"snow","she looked into windows and she sniffed at bicycles"
"snow","there was so much to see"
"snow","and then she came to the"
"snow","she's not walking on the table"
"snow","she's walking through the cheese market"
"snow","what's this"
"snow","what's one of those"
"snow","cheese right"
"snow","this is the cheese market"
"snow","xxx the cheese and who does she find in the cheese market"
"snow","that's cheese"
"snow","that's right"
"snow","that's Hendrika"
"snow","and there she saw Mister"
"snow","there's the cheese"
"snow","cheese market"
"snow","and who's this"
"snow","yeah she knocked down a table didn't she"
"snow","who's this Nathaniel"
"snow","that's Mister Hofstra"
"snow","she"
"snow","this is Mister Hofstra"
"snow","he said"
"snow","Hendrika what are you doin here"
"snow","what are you doing here in the cheese market"
"snow","you're not supposed to be here"
"snow","you're supposed to be home eating grass"
"snow","don't walk on a table Hendrika"
"snow","just eat grass"
"snow","stay home and eat grass Hendrika"
"snow","so what did he do"
"snow","do you eat grass"
"snow","what do you eat"
"snow","o"
"snow","you eat cheese don't ya"
"snow","yup"
"snow","so Mister Hofstra put Hendri Hendrika back and away and took her home to her pasture"
"snow","and she wore the hat she gotten in the market"
"snow","that's grass"
"snow","that's what Hendrika eats"
"snow","Hendrika is a cow and cows eat grass"
"snow","happy Hendrika"
"snow","that's Hendrika"
"snow","Hendrika the cow"
"snow","you know what this book is called Nathaniel"
"snow","this is called the cow who fell in the canal"
"snow","that's a drawbridge"
"snow","that's right"
"snow","just like in the train book"
"snow","at school I see"
"snow","there's a drawbridge in the train book school is there"
"snow","boom"
"snow","maybe we should go build a dutch house Nathaniel"
"snow","shall we go build a dutch house like Mister Hofstra lives in"
"snow","let's go build a dutch house like Mister Hofstra lives in"
"snow","right here"
"snow","shall we do it right here"
"snow","Baaee finds the oosic book"
"snow","Nathaniel would you come here please"
"snow","would you come here"
"snow","hey"
"snow","what is this"
"snow","what's this"
"snow","you wanna have Baaee know a song"
"snow","I'd like to have Baaee know a song too"
"snow","o"
"snow","let's find a song that Baaee knows"
"snow","no songs on that page"
"snow","and writing"
"snow","and pictures"
"snow","what's that"
"snow","mhm it is"
"snow","it's a a church actually"
"snow","what are those"
"snow","plants yeah"
"snow","what's that"
"snow","that's the song that daddy sings"
